,-4,-3,-2,-1,0,1,2,3,4
Markup,0.0135691215048112,0.0130107950421524,0.0461943981360105,0.11104520185373,0.185229695226829,0.236873533680597,0.245170560066303,0.20699837592363,0.138189636229947
 (s.e.),0.0358187039427508,0.0350861330711846,0.0369306977549671,0.039138849337258,0.0390990644399562,0.0363019323353944,0.0322757772022249,0.0284484401696004,0.0261575990430827
 (p-val.),0.493880854553421,0.568486994736784,0.253796928351503,0.0377011113461662,0.0170522886907838,0.00131740321737648,0.000435457550648601,0.00116162115945787,0.0310241925083201
Profit Rate,-0.462309581162109,-0.284960913671405,-0.0222121428944938,0.265512200013747,0.497056407096766,0.61111681597724,0.60524957279595,0.522302236693326,0.41943414568649
 (s.e.),0.0229635263924311,0.0333794350302711,0.04056974536798,0.0439647280163581,0.0440797983187766,0.042394141606926,0.0402356276818777,0.0392891052626464,0.0388981124978733
 (p-val.),2.71262450880582e-08,0.000112973644010234,0.039070182056134,0.00145221526841841,3.29751268703942e-06,3.01764197842916e-07,2.1246466808092e-07,7.6718466742243e-07,6.60898607445542e-06
Productivity,0.142683340244117,0.0390065773455812,-0.0898830158880976,-0.228675480117702,-0.357098750555848,-0.452059661534716,-0.498580353053659,-0.489552673222507,-0.430282154016542
 (s.e.),0.0147081424347539,0.0184697793133108,0.0250027847700455,0.0313503061908516,0.0373794145165455,0.0426693211946372,0.0455928940294448,0.0439988920825631,0.0389733333982061
 (p-val.),0.00230726018067653,0.982817225868999,0.387623007250513,0.000746291464175282,2.5185667732039e-05,6.54187550665533e-06,4.21896243949725e-06,3.78114462310765e-06,5.16972905497477e-06
Capacity Utilization,0.330948656739961,0.479313368936995,0.602859797211152,0.676807943602044,0.683276246239596,0.619489078956112,0.501180101570692,0.35307814412006,0.200195102256177
 (s.e.),0.0278930421058998,0.0280204355458458,0.0268041206538596,0.0251582998937131,0.0242872943614411,0.0256400539681332,0.0305364994853091,0.0386824119540386,0.0476645608104908
 (p-val.),5.51171623408024e-06,1.0396389141834e-07,6.44238555782128e-09,1.12454725922278e-09,7.46639854823378e-10,3.29093409765107e-09,1.36622667159847e-07,3.68813736626766e-05,0.0115380118732773
Inventories,0.236861438218684,0.141710553955715,0.000356175723394469,-0.156619434313403,-0.288887090758343,-0.366360135889721,-0.38586430992743,-0.361932370565057,-0.314906869155022
 (s.e.),0.0332412316935038,0.0354368680786899,0.0353487787176946,0.034024177567932,0.0338739149779091,0.0355469757104111,0.0388434666581295,0.040927290526308,0.0404546613421071
 (p-val.),0.000756697422172406,0.015567208823921,0.412095785616011,0.0366440889648348,0.000108912269107753,1.29939847878472e-05,1.53550316119354e-05,4.41856924021502e-05,0.000163434301218641
Capital Stock,0.117074628109858,0.0215886498963903,-0.0816148384851458,-0.19071946259333,-0.297564627081499,-0.387551845340392,-0.442452109559573,-0.449481525853968,-0.406410092046617
 (s.e.),0.0361674493825709,0.0416988014746118,0.0474960403770905,0.0514474293219038,0.05194696826629,0.0491684550925441,0.0444812610269145,0.0405377778848419,0.0396509289718908
 (p-val.),0.0688270954182067,0.142492793400853,0.0691018242203819,0.0195978394558758,0.00146232575791672,8.96841780518695e-05,1.13317785615265e-05,4.56821492417914e-06,1.06443495902018e-05
Unemployment,-0.251542322889344,-0.406230871388487,-0.544126743066526,-0.641875665560941,-0.682151241247129,-0.657252557583105,-0.575070026239256,-0.450797766727143,-0.303796050511539
 (s.e.),0.0278043421608149,0.0264322387032418,0.0253064773205059,0.0242715493058039,0.0231802982704919,0.0234504272023769,0.0263348926903737,0.0321995625413253,0.0395891239672064
 (p-val.),0.000115332976461692,3.70897231606451e-07,1.12639547676012e-08,1.4065186601001e-09,5.01654367856607e-10,8.13139661065003e-10,8.98316511215988e-09,6.51988363474173e-07,0.000200297476700772
Employment,0.487267570427198,0.634947184112415,0.74880723149973,0.801784155996081,0.777214056280691,0.675397391580495,0.519133698054606,0.337959584227513,0.159151981283219
 (s.e.),0.0167086189316106,0.0157977021677195,0.0158369006795502,0.0161002254388039,0.017040844773992,0.0204341996889575,0.0263333754584099,0.0335067523839418,0.0405117788259546
 (p-val.),9.32797395899259e-10,3.4349437936313e-11,6.47130611746851e-12,3.76022104466684e-12,8.55782280835926e-12,1.80772842278023e-10,2.61304001348846e-08,1.90479066767335e-05,0.045870300686744
Capital-Labor,-0.230976844745574,-0.381178708335127,-0.514459595772472,-0.612200824261566,-0.659195053402339,-0.647572296139276,-0.581679957362625,-0.472870363450742,-0.336779358488302
 (s.e.),0.0248574191845992,0.0256850029002322,0.0269092206614225,0.0280812474799605,0.0285533414320299,0.0285642275263337,0.0289852334693672,0.0318149359716062,0.0375621184230255
 (p-val.),0.000135416615012346,5.83007791880928e-07,3.47055483983534e-08,8.28446358370796e-09,4.50652365771543e-09,5.41961274226195e-09,1.85119302493336e-08,3.56668620805744e-07,4.78238757852882e-05
Inflation,-0.0252153906169097,0.0319241795764541,0.0687972984336302,0.0901300592237692,0.103525771159817,0.11352951951809,0.122466373661255,0.127988280998917,0.125846391378038
 (s.e.),0.030110837407996,0.0345685812712419,0.0395481805792077,0.0431468591704277,0.0441202831062109,0.0416173213502757,0.0358302375258443,0.0286820433974873,0.023839380782893
 (p-val.),0.766506654885078,0.275295590614881,0.087005008447816,0.0841606045581464,0.104965134370315,0.149034990830109,0.150773633692928,0.0360919883550489,0.00536359116102731
Consumption (Share of GDP),0.538447609792691,0.343523196631165,0.0475351263201396,-0.275633591418966,-0.532613114365111,-0.656425358901954,-0.646446679956162,-0.550869671570236,-0.431267144174433
 (s.e.),0.0149230118568092,0.0224602638556411,0.0281386909856281,0.0327694802886507,0.0358167871464015,0.0363346362509055,0.0345670050008397,0.0318335877553175,0.0293154753334148
 (p-val.),1.16760582626699e-10,5.9869690087377e-07,0.685229274125979,0.000140523645044644,2.86410066036198e-07,3.89202680190644e-08,2.94005745628265e-08,7.34123032525192e-08,4.7020101518969e-07
Investment (Share of GDP),0.0725955387283582,0.0715721104815895,0.0857666932203258,0.129306420847137,0.203061677789551,0.286440016575573,0.346255099939786,0.350106625389852,0.285760242293225
 (s.e.),0.0387785414472413,0.0430868712880165,0.0465458875746713,0.0472623450416011,0.045189096831693,0.0414372964034705,0.0370723981233541,0.0321199668459401,0.0277579667907063
 (p-val.),0.166827775644278,0.182238248290639,0.128314503971648,0.0636106185838144,0.00960570402896898,0.000488685746454996,3.2487555668915e-05,9.34249470538876e-06,2.72146617975238e-05
Gov. Expenditure (Share of GDP),0.536201274562146,0.398169480584775,0.158551276219814,-0.127154190676053,-0.376490412787375,-0.521385091240744,-0.548073156381869,-0.490086658352603,-0.401144831720636
 (s.e.),0.0181676962419747,0.0261790242808447,0.0336544498088969,0.0393723869265458,0.0417407413927643,0.0401370115042489,0.0361842256799325,0.0326545637485558,0.0303320185394525
 (p-val.),7.03408718447676e-10,4.25046494752442e-07,0.0179297535065189,0.0433478846791014,3.45632660833731e-05,9.34907246017933e-07,2.33330235227665e-07,3.0673271966217e-07,1.35864897662695e-06
Net Exports (Share of GDP),0.0241019407395686,-0.131415984051665,-0.247434675475396,-0.305106818590766,-0.314196612611607,-0.295938215866697,-0.270472410496871,-0.239976068290385,-0.196872040947799
 (s.e.),0.0289162525471709,0.0265150626668901,0.0299047972575391,0.0372503982228465,0.0432556014160388,0.0444810353176908,0.0394054999517405,0.030396722083389,0.0233643160105439
 (p-val.),0.776429138424325,0.0666163345187286,0.000233302601569612,0.000123771966658664,0.00026832825312598,0.000574009968857431,0.000610100188443591,0.000363885949509079,0.000580477769840596
Inventories (Share of GDP),0.181344442897064,0.0402406807600123,-0.148823752603476,-0.342555746378534,-0.487734896121974,-0.548544917871582,-0.528001558930177,-0.454087516283483,-0.360320697410255
 (s.e.),0.0328913691348272,0.0335987482716218,0.0312365371619385,0.0274863271567859,0.0261146003573229,0.0291584738701096,0.0345962066233611,0.0382459282855478,0.0384349131787084
 (p-val.),0.00586756071708226,0.260047628533845,0.0409318088022362,3.3385817230216e-06,4.69433146202374e-08,3.5763202227173e-08,2.32718347110754e-07,2.55182957887825e-06,2.85119133632899e-05
Capital Stock (Share of GDP),-0.0580717740144408,-0.249248178450307,-0.452589648079944,-0.631344909363797,-0.744650643241879,-0.765348603261801,-0.698221743801901,-0.570012496664855,-0.414997958041182
 (s.e.),0.0300543632624688,0.0299409582770597,0.0286629701259009,0.0264693799868431,0.0237763291887713,0.0219919060510001,0.0222694437959426,0.025609056810891,0.0315376144002497
 (p-val.),0.572001410524837,0.000217311096362731,2.32129764955919e-07,3.58796018349182e-09,2.5837149220615e-10,9.77530016259663e-11,2.76988979011849e-10,7.70058234364496e-09,1.31103612283537e-06
