,GDP (output),Consumption,Investment,Gov. Expend.,Imports,Exports,Net Exports,Inflation,Profit,Wages,Profit Share,Wage Share,Markup,Profit Rate,Productivity,Capacity Utilization,Inventories,Capital Stock,Unemployment,Employment,Capital-Labor Ratio,Consumption (Share of GDP),Investment (Share of GDP),Government Expenses (Share of GDP),Net Exports (Share of GDP),Inventories (Share of GDP),Capital Stock (Share of GDP)
avg. growth rate,0.01310017773645,0.0014585821059008,0.0046672211321338,0.028597925317102,0.3948466125952,0.006316295834562,0.00201805836912,0.01650954665104,-0.202504129378,0.02786021442434,0.03268692623389,0.967313073724,-0.00657615292102,0.0040029219606618,0.002838914210871,0.635620934316,0.11157414844558,-0.00440079707778218,0.397933553552,0.000843729649842,681.383464608,0.77912396322,0.442986207612,0.279481330862,0.0773536305322,0.15793403807788,9.6447122896
 (s.e.),0.0040490332971013,0.00130942204881734,0.00210999320070399,0.0045861832591156,0.125022585477684,0.00424515292002681,0.0139591945711106,0.000363602398921461,0.0837117359015465,0.00205985879958186,0.01087552982278,0.0108755298151632,0.000299687349519014,0.00119473863459011,0.000525300759820954,0.00951580476666738,0.0872092752801979,0.00158728929703773,0.0132873909183741,0.00162931424819778,16.663955089772,0.00796877863814087,0.00571535070497206,0.00250518655853734,0.00408582137927586,0.00388444783019569,0.205032784366812
ADF test (logs),-1.56198395215008,-1.42313577647189,-2.20028158188557,-1.7399854272379,-4.8576034346839,-1.40756566665092,-2.53891199336897,-5.31597345552319,-3.73875140281856,-1.45426603907599,-3.83189312272601,-3.83189312307715,-3.29657589882655,-3.83292193387803,-1.890793787485,-4.70482740557419,-3.20761298504694,-1.44199744764726,-4.29122528272482,-2.44349082719046,-2.37979985275143,-3.90725535749417,-3.52287550883778,-4.3068282416187,-3.87779713011123,-4.8771293745217,-2.75662063020029
 (s.e.),0.147428624662274,0.159789520616599,0.188399871075926,0.172710480172992,0.200502389294331,0.131435785552872,0.178529367722914,0.210388625719378,0.177829755465665,0.172551186137051,0.16386265662509,0.163862656554958,0.131553878934408,0.152291638942503,0.15493344688573,0.166374160398809,0.141924484767185,0.179454682905215,0.18430072403594,0.182135258516623,0.112736402035386,0.15726294719624,0.147787733826146,0.164375524922911,0.155327500677525,0.140062038469893,0.125951832715654
 (p-val.),0.666804055235554,0.700626464534433,0.437662716127026,0.592500127437398,0.083308350894637,0.726203881321418,0.368959163220677,0.0457001590905625,0.157327068848566,0.682483553807951,0.119229303813675,0.119229303706444,0.189233502006885,0.112152270948348,0.616060667263915,0.0502621110532667,0.207464552708816,0.68937064066653,0.0803640482900614,0.379309007544636,0.446287340017997,0.109277367566668,0.151832492609875,0.0775426512223012,0.107023528914649,0.0369419073870767,0.310248824454151
 (s.e.),0.0352296548783455,0.0344254567656766,0.0456031745576388,0.0413443630225392,0.0316868473979577,0.0304959487698386,0.045582924282072,0.0222743694069245,0.033361263926214,0.0384861508863382,0.0301934551927652,0.0301934551716633,0.0308673707818926,0.0296415491241325,0.045615921294827,0.0167830846737644,0.0382346000739732,0.0398358425347064,0.0229455124807099,0.0457022133891579,0.0375980328225458,0.0281010616539376,0.0320730222985847,0.0258361389390884,0.0278918214298624,0.0143328290128987,0.0399153526905577
 s.d. (bpf),0.0137318923681427,0.0111382599338819,0.0231371265801154,0.0132579405325346,0.185845868536914,0.0204793698020091,0.0614810319954309,0.00167250860224516,0.327873764399675,0.0125826150256745,0,0,0.00121746267865956,0.0012980489600131,0.00426544375332329,0.0111993782556024,0.0395849079972575,0.0110476505902193,0.0120178674183269,0.015076332714314,0.0192251221225231,0.0103777201824279,0.00687406144823723,0.00382946808882535,0.00371797742291323,0.0055471267415617,0.156593478777178
 (s.e.),3.93348516300443e-05,3.50453094397941e-05,6.71964011454283e-05,4.08463373589154e-05,0.000589733273571787,0.000101206874193738,0.000349625953572907,3.62553961658039e-06,0.00179523958277395,3.97602562065717e-05,0,0,3.01835718482698e-06,4.31416453900391e-06,1.10232316499576e-05,4.66675774307868e-05,0.00102186907572451,2.77679524652204e-05,4.68065910202877e-05,4.92181495604019e-05,7.84988769679074e-05,3.23484406413581e-05,1.60949948998462e-05,1.18963690429891e-05,1.20238585815077e-05,2.45265977839729e-05,0.000613187954089347
 relative s.d. (GDP),1,0.811123451544238,1.68491901624515,0.965485322568672,13.5338861938699,1.49137272948047,4.47724394767786,0.121797386507725,23.8768084987561,0.916305975050131,0,0,0.0886594976147651,0.094528046478467,0.310623156588301,0.815574281778113,2.88269867954197,0.8045249914607,0.875179261250814,1.09790641450775,1.40003443131584,0.755738532185383,0.500590979301927,0.278874024508779,0.270754920242365,0.403959381041373,11.4036342973723
