,-4,-3,-2,-1,0,1,2,3,4
Markup,-0.274493977134026,-0.20062320636964,-0.0586533732843006,0.128386157554819,0.311252332378409,0.433848434575649,0.468244447203964,0.415653305927622,0.303062758641019
 (s.e.),0.0155233787360571,0.0159016892957189,0.0166834244441647,0.0176549186141424,0.0189697476431501,0.0197810536762942,0.0195600388798909,0.0183484973503709,0.0175257685769927
 (p-val.),1.74478363065394e-17,8.48685531758156e-10,0.086449525301069,6.67182680497069e-06,2.60673253592226e-21,2.12838724085095e-28,6.85719523127357e-29,4.90613746494948e-25,1.89783803961417e-17
Profit Rate,-0.541892489492834,-0.381061647588306,-0.114528953312393,0.191643441537277,0.44705225479687,0.581621720146835,0.589060486197685,0.513119117944879,0.412082307196249
 (s.e.),0.01988346996557,0.0169831214449774,0.0139207840311484,0.0134333630369243,0.0152940273096943,0.0164210707585514,0.0166849551082459,0.0174426415994938,0.0187147182381286
 (p-val.),9.75861731858962e-39,8.66664834189445e-30,0.000124122423113607,2.21357494922839e-10,1.24389327984769e-28,1.50192785739538e-33,3.19472047567729e-34,3.48664775162649e-31,9.57663087553243e-25
Productivity,0.0721029316244194,-0.0341801575201048,-0.160224967795853,-0.292504697909606,-0.412537987738412,-0.489758269935391,-0.497842505760241,-0.420573882614817,-0.267862205233257
 (s.e.),0.0218631217594761,0.0233892808180076,0.0233072662801227,0.0219335803648841,0.0199441387742994,0.018266990575553,0.0176073716187943,0.0173891750553194,0.017323273170139
 (p-val.),4.4651262683029e-05,0.000178756816635625,1.04090259418203e-06,3.04237664896868e-14,1.04249374209284e-24,1.26574646022962e-31,6.15662633180665e-32,3.89771912799149e-26,1.29233121368598e-14
Capacity Utilization,0.485853621541702,0.599231637242866,0.669196908459431,0.667790819783468,0.575963605369053,0.395247776028003,0.158928286713301,-0.0898450472044406,-0.309649243628691
 (s.e.),0.019793704455003,0.016437122235554,0.0141996293623497,0.0139180397365499,0.0146349803607267,0.0153326616519038,0.0159378131567552,0.0165591764466786,0.017078157019135
 (p-val.),1.24727063918438e-25,3.07147440573746e-34,7.24474959821532e-40,3.12998637366994e-40,1.18072732143534e-35,1.40960506296609e-25,7.68892055063841e-07,0.0190500987743803,4.56630646399629e-19
Inventories,0.289090146482484,0.195721442053673,0.0395963197270728,-0.15125286479317,-0.325361908984726,-0.429189984038245,-0.443837862042322,-0.38032090200929,-0.269052448388532
 (s.e.),0.0164165610273646,0.0183021626245563,0.0192629464403105,0.0187113384519129,0.0169727788293771,0.0151148037262642,0.0144386761473643,0.014706901042994,0.0152175272950811
 (p-val.),7.41132352552837e-17,2.58109808328409e-09,0.0252771144522129,1.32637615894735e-06,6.44645383854184e-21,7.06745614743776e-28,1.38114523974472e-29,2.00696463333978e-25,2.15814390545923e-16
Capital Stock,-0.0727960188236722,-0.0898200035495587,-0.113414294360836,-0.154351211509018,-0.208065797351119,-0.251143670031133,-0.255130441477027,-0.198336895616512,-0.0798859836912707
 (s.e.),0.0303396721701167,0.0293427703365342,0.0263693519501018,0.0218642644667344,0.0173466674196922,0.0160120096851324,0.0190190624733264,0.0230842944738182,0.0256314445320265
 (p-val.),6.82020427398096e-07,2.02664387083731e-07,2.53850825449168e-07,6.9612504393007e-07,1.16425394643431e-10,5.01718492384294e-14,2.25886235724958e-12,5.4272378873091e-09,1.23783083032996e-07
Unemployment,-0.348405707200374,-0.514394499894562,-0.642938677805475,-0.701237782077782,-0.671706230281089,-0.553311192157037,-0.3693603690204,-0.14491483777857,0.0923053820817374
 (s.e.),0.0186428596858293,0.0171287897001627,0.0160864803286389,0.0155539398076135,0.0148630848269539,0.0136076500224207,0.0123623848508129,0.0120441595568033,0.0128149535443103
 (p-val.),4.91301935485448e-19,8.81555118410485e-30,2.38922711714063e-36,4.30829834391087e-39,5.18393689242128e-39,3.59609151736203e-36,4.96099255858386e-28,3.46978086680049e-06,0.103058769419104
Employment,0.445335794434519,0.615638438293451,0.736444472548524,0.778023845646792,0.722908486694767,0.57042941243907,0.350921789272648,0.102306122920907,-0.136359493904238
 (s.e.),0.0141975750825977,0.0124152936252102,0.0130746921966366,0.0146556509786944,0.0153027576323773,0.014669943218766,0.0137807667572607,0.0134506442485992,0.0137271415845167
 (p-val.),5.30472501183801e-30,1.20203713611809e-40,7.40998884191842e-44,9.01034773816977e-43,3.80313764059621e-40,2.25526323382821e-35,1.18560929961223e-24,0.00304198745216515,2.02763606678477e-05
Capital-Labor,-0.377060709806757,-0.511882702458157,-0.610428201022353,-0.655508799355469,-0.633027649036329,-0.533525866739167,-0.367972399288388,-0.155050885797318,0.0773234297822011
 (s.e.),0.020536519931325,0.0188153989357253,0.017096837677852,0.0157899607005558,0.0149908550412339,0.0146898815668268,0.0148215033468621,0.0152122634228846,0.0157798281881182
 (p-val.),3.65195732575223e-19,7.98209001959429e-28,7.01368866024631e-34,3.45511865662935e-37,2.00257352808458e-37,9.8930918429983e-34,1.83142863452932e-24,9.03189081578651e-07,0.0506162683956584
Inflation,0.237711093638188,0.28877963214009,0.303215740832494,0.282281360719499,0.230798632624166,0.157479762345064,0.0766294260935078,-2.13438936116347e-05,-0.0659796861956889
 (s.e.),0.0155899582070698,0.0162659842772396,0.0169286749929684,0.017352790002863,0.01723614503743,0.0162174401231463,0.0149895633841857,0.0141917227195902,0.014163342736214
 (p-val.),3.52029822246304e-13,5.56823277935251e-17,1.84482119625173e-17,1.9470306974217e-15,5.39474817746402e-12,8.23366563275219e-08,0.0186834582504242,0.929925224443934,0.14592411305979
Consumption (Share of GDP),0.535215947777922,0.318768402449611,0.00463501683679486,-0.334390894061462,-0.607219731436638,-0.742945885467185,-0.736844619822724,-0.630052894718784,-0.479210761849769
 (s.e.),0.0211176336976406,0.0146990649550916,0.0123221793660364,0.0207413764835184,0.0283116710046082,0.0297424223287845,0.025902068107432,0.0206871139392387,0.0177024215182368
 (p-val.),1.32548101042723e-41,6.51869553908556e-25,0.997055014158931,4.51949016932389e-29,3.65400922131063e-47,9.05539996316596e-55,5.64130125010723e-51,1.11111831872022e-40,6.07832530152343e-30
Investment (Share of GDP),-0.0743683975292602,-0.0665436140209873,-0.0394665911893408,0.02871793471517,0.143373844770873,0.274199687195384,0.368969750895693,0.375975482570867,0.27728447619758
 (s.e.),0.0219361024518969,0.0232587131564857,0.0251624131496866,0.0266417102418156,0.0259960374496555,0.0232877941951894,0.0210616232548762,0.0206060170255382,0.0203929442910778
 (p-val.),0.00019873200597275,1.02428965993905e-06,5.15764329868442e-07,8.98513621545026e-06,3.12472337301839e-06,6.27600296769359e-13,1.53911270487121e-19,1.87843377894716e-19,7.21121872984374e-13
Gov. Expenditure (Share of GDP),0.524452241159615,0.357066610273992,0.0877280433640925,-0.227287864842133,-0.503956687147517,-0.667225798347685,-0.697396081837401,-0.622758999212155,-0.494818357874789
 (s.e.),0.0209421599708275,0.0149741552160535,0.0119293400193189,0.0192124733128922,0.0266685575071856,0.0286516457124414,0.0256534686141027,0.0211751353951073,0.0184556292886212
 (p-val.),5.0379903539342e-41,7.65022895213861e-28,0.0961782192101089,1.30781252600661e-17,8.11611378257382e-40,1.44608302824798e-49,1.20551074306121e-47,6.34072701463625e-39,1.13852160163339e-29
Net Exports (Share of GDP),0.0628509254483254,-0.136540471788162,-0.295539816486506,-0.387808574686908,-0.41732367852992,-0.399845885482418,-0.351143857082574,-0.273940876196964,-0.168553439372576
 (s.e.),0.0157404981167326,0.0151263055013802,0.0200175334624383,0.0260138216371248,0.0285111382626014,0.0265561534131857,0.022056810013361,0.0178181133898777,0.016004422500407
 (p-val.),0.272617111462245,5.37778332470029e-06,4.68590572442016e-20,1.26905382980581e-25,3.60506971203488e-27,5.77175721377834e-27,6.26316145605e-25,1.46609483388637e-18,8.50704493380349e-09
Inventories (Share of GDP),0.201130840405046,0.0296216204656072,-0.199954663025112,-0.438571613368966,-0.61643233193888,-0.673564706591608,-0.606834741650991,-0.451535037600185,-0.26030190801358
 (s.e.),0.0181936233383291,0.0148528068250465,0.016438374456626,0.0234492325084145,0.028857220667283,0.0290616859024032,0.0248702520126452,0.0192444430732189,0.0152611845477648
 (p-val.),2.49611384604654e-12,0.373916940821111,3.87322463309075e-12,7.57711121089513e-34,8.85678419330424e-46,1.17373868512866e-48,2.21520743917698e-42,5.70102722316209e-32,3.01671579233222e-17
Capital Stock (Share of GDP),-0.135672189411364,-0.335704591777724,-0.543794548335375,-0.715269302411239,-0.798385273410489,-0.7550115633842,-0.596801887975533,-0.36278248585218,-0.104305545846691
 (s.e.),0.0221441875160975,0.0193616111800863,0.0209959842845672,0.0270648356204704,0.0312331374449383,0.0299685505594801,0.0240488962862294,0.01690299345651,0.0127694222764767
 (p-val.),2.27082003662148e-06,1.46396574545335e-17,1.81378438332896e-33,1.57291468258535e-50,5.94207557489384e-61,4.78673298051399e-55,2.49181797205412e-44,1.91103352083321e-29,0.000836815863543859
