,-4,-3,-2,-1,0,1,2,3,4
 (s.e.),0.0142383788862486,0.0116186179303826,0.0104057818603921,0.0144922509562853,0.0191939283467069,0.0205671845344188,0.0187871635155987,0.0160451329689369,0.0145925963346101
 (p-val.),3.11160136447052e-06,1.24372321548598e-25,2.09737889326367e-34,9.10708697311229e-28,8.80375393180317e-19,1.33854848418265e-12,4.57053276173816e-09,9.85717449855668e-07,0.0570477253402518
Exports,0.476265522441985,0.436246144806406,0.347661397824271,0.234586142123921,0.116610813742328,0.00579538349819308,-0.0879938955064678,-0.156380208532725,-0.19215081894741
 (s.e.),0.0147842467886222,0.0131171022279259,0.0123643556339568,0.01375388560982,0.0161546840644197,0.0179078275246621,0.0182746750138679,0.0176228317768953,0.0168334886779353
 (p-val.),7.62855313074344e-31,4.61353222010519e-31,1.77463239095715e-26,1.07255306377347e-14,0.00187090170683003,0.0375497362597374,0.00332572070662928,2.12370262579757e-07,4.09880951943314e-10
Net Exports,0.0661827845016776,-0.0821408488300766,-0.179543784858326,-0.21062873756192,-0.198530166636439,-0.177296116098919,-0.165243550845301,-0.151044732352684,-0.112368556167811
 (s.e.),0.0135327143529239,0.0121392529819617,0.0133582177954949,0.0173827281069383,0.0203658281220112,0.0204883516102521,0.0185302759401412,0.0165494399331297,0.0159830673947096
 (p-val.),0.280124081119913,0.212030921008626,1.44934701249538e-09,6.53721656013975e-11,4.6586064020827e-10,1.33646032002123e-08,1.9485132777401e-07,7.48544320304857e-08,2.76395090010891e-06
Price,-0.00887244397371913,0.0266463595913908,0.090589869166114,0.181388659645663,0.278811317436045,0.346813354468214,0.356809924047381,0.296273126392583,0.177892230470283
 (s.e.),0.0158210928757578,0.0172575111923962,0.01788321964285,0.0172879222700003,0.0166238170095986,0.0171016513604547,0.0181671363190669,0.0187079560210518,0.0183126659284901
 (p-val.),0.323095291513874,0.100972215376014,0.00503281731780942,2.32678301295642e-07,7.98254489909539e-16,1.9939302928334e-20,4.96611782780276e-20,6.66042451956607e-16,1.4449134198891e-08
Profits,-0.472984133655283,-0.316395226796193,-0.0630675310928832,0.221924867367,0.451438508756633,0.56046725412327,0.546732516406512,0.456615844922731,0.349295869253762
 (s.e.),0.0109299510922508,0.0117568621841742,0.0130208725498936,0.014824605132739,0.0156380769972958,0.0140792006517657,0.0116548396161943,0.0114820728591172,0.0133213478989259
 (p-val.),8.83930899249055e-37,5.36768918316242e-25,0.423474289557981,4.0588300389185e-14,1.96196363375301e-28,8.71330108003527e-36,4.62715486735068e-39,6.89547338568481e-35,3.55655440653463e-25
Wages,0.538158085922743,0.706281195964114,0.803573062919155,0.796756844258845,0.676131885262721,0.458712533423983,0.196055228469892,-0.0608141822292817,-0.273348683244784
 (s.e.),0.00980270114421281,0.00768460325153099,0.00738896017993673,0.00937490597446464,0.0122236308293729,0.0144780016002591,0.015602556757219,0.0150941941072902,0.0131664216336015
 (p-val.),2.94288181447374e-42,5.0141039825012e-54,6.04355386292128e-58,1.03755773402526e-52,3.17051651301054e-43,2.42555320783414e-30,1.29829364371659e-11,0.100526939225957,3.53708240542068e-19
Profit Share,-0.547856946553301,-0.378981874753567,-0.100338268042841,0.216922866070708,0.47679798396515,0.607072309309973,0.6033488139259,0.514887362892574,0.40540524706593
 (s.e.),0.0108777297012818,0.0121702856646818,0.0130912728110737,0.0138638459143264,0.013625368647096,0.011422554031138,0.00948058591492054,0.0112337081821011,0.0146897854158515
 (p-val.),1.53969604248956e-40,5.39923054299374e-29,0.00154137370926912,2.74869954650174e-13,1.66882425303691e-32,4.88731002395891e-42,8.9056657163884e-46,2.44799506384197e-38,5.07905502979513e-27
Wage Share,0.547856946585453,0.378981874777318,0.10033826805073,-0.216922866083978,-0.476797984002459,-0.607072309369785,-0.603348813999774,-0.514887362965513,-0.405405247119558
 (s.e.),0.0108777296878115,0.0121702856527003,0.0130912728035454,0.0138638459124837,0.0136253686493151,0.0114225540360856,0.00948058592018428,0.0112337081843591,0.01468978541679
