,GDP (output),Consumption,Investment,Gov. Expend.,Imports,Exports,Net Exports,Inflation,Profit,Wages,Profit Share,Wage Share,Markup,Profit Rate,Productivity,Capacity Utilization,Inventories,Capital Stock,Unemployment,Employment,Capital-Labor Ratio,Consumption (Share of GDP),Investment (Share of GDP),Government Expenses (Share of GDP),Net Exports (Share of GDP),Inventories (Share of GDP),Capital Stock (Share of GDP)
avg. growth rate,0.004383625077602,-0.0021975092523528,0.002275103539658,0.01840281465914,0.7383751341208,0.01300209946466,-0.01994046977376,0.0174468529198,-0.16271434528134,0.021328515712994,0.09830758958298,0.901692410432,-0.00630722489844,0.009282916472496,0.003288733893814,0.646484932138,0.026578886630264,-0.00560019046987458,0.392820216226,-0.0043938168345546,638.969312114,0.753464751474,0.392772760356,0.265560496644,0.0698166718588,0.151882196162,8.99435302928
 (s.e.),0.00292146410087768,0.000995439839015691,0.00300538149139733,0.00356509126101096,0.174744606651394,0.00562412560807798,0.0175907421678157,0.000404678368435861,0.0299663548182356,0.00177380387371329,0.00441496461725343,0.00441496462274858,0.000310088982354453,0.000481769500771298,0.000568327902129689,0.0036269236845902,0.0098737876335105,0.00161674830529451,0.00594194252100609,0.00154526700182109,12.6590633654068,0.00389628350805661,0.00378737039711515,0.00114801537248335,0.00275087256967205,0.00223886895783974,0.114791020917552
ADF test (logs),-1.95914868603164,-1.93352427497946,-2.54611118570902,-2.12419921166223,-4.81837091548368,-1.78632766244135,-2.74790043597896,-4.61919627085,-4.2046885349418,-1.94773283812479,-4.01471297870543,-4.01471297896907,-2.60325600460679,-3.86759637726931,-1.89586829581019,-4.68600500790816,-3.48411479575161,-1.90793926880984,-3.94419847764356,-3.16396765402094,-2.61805211548798,-4.09797699597297,-3.26176545755383,-4.39061094250196,-3.88209820802902,-4.75647067239284,-2.85945343989287
 (s.e.),0.149383091137934,0.144318364031177,0.140120996864204,0.159840953436185,0.142453354593797,0.129399795722091,0.175779205791242,0.251400324299176,0.179011506952058,0.14776788816342,0.133674022656487,0.133674022672546,0.126177897858155,0.141745921844312,0.132418141896434,0.152988474452842,0.163228972148374,0.145800833310833,0.168205719029467,0.16652437912814,0.11313653657391,0.153396752767583,0.109902848942993,0.140509600908969,0.168985900512702,0.104160640411016,0.145283862094292
 (p-val.),0.575258992659518,0.57064962188519,0.385644891598647,0.516318730863372,0.0262316183640571,0.622091627946876,0.351238773901671,0.124531153347905,0.0810087426703581,0.565958945307743,0.0660950797137193,0.0660950797260992,0.35469007323088,0.0914674071202706,0.602761640431644,0.0238579078305125,0.176127057352835,0.561694907874283,0.102237141390068,0.248280745537638,0.361492590817054,0.0699199394503002,0.16604232861661,0.0381150441109839,0.130184892172261,0.014715288867833,0.31644010247306
 (s.e.),0.0442843502035231,0.0461004779165165,0.0422278409358838,0.0495909406121901,0.00775043350145404,0.0409096613844398,0.0482339308331796,0.0357827557240375,0.0198100237358107,0.0472051552713842,0.0148447125630171,0.0148447125658675,0.0402676532093037,0.0202708517907251,0.0422668605371396,0.00719215204866836,0.0327709118353388,0.0452742251113534,0.0219849487849551,0.0430544228871359,0.0369526982044014,0.0164029843963808,0.0249789645968261,0.0106550417385571,0.0298156805146791,0.00193327697551101,0.0371462322434905
 s.d. (bpf),0.0127766118551953,0.010659193298495,0.022596037651756,0.0128339614517449,0.182004257154881,0.0188911108292864,0.0600822853594538,0.00163344572405273,0.232407318145654,0.0121762763758124,0,0,0.00114338157493099,0.00125248736995535,0.00415281030833715,0.0112286970166356,0.0328422189592627,0.0112144627821879,0.0120385289220247,0.014748186615739,0.0187109765934237,0.00924005824435977,0.00655991467338072,0.00345019401590973,0.00347301533077527,0.00539584743737896,0.141150955544804
 (s.e.),3.05082505745468e-05,2.75693935360708e-05,5.20627956412926e-05,3.33710431331769e-05,0.000626560787697981,5.39923958258372e-05,0.000370646384585342,3.32420884568225e-06,0.00178112781406667,3.10038832527388e-05,0,0,2.36092937747165e-06,2.78164624370613e-06,7.08073226058597e-06,4.02137452161909e-05,0.000127154829783565,2.74774998656799e-05,4.19694121351274e-05,3.6441059671405e-05,6.44203462338709e-05,2.45973237215675e-05,1.37606967743219e-05,8.49335374358559e-06,7.7958467431702e-06,1.45035254282954e-05,0.000479417696271013
 relative s.d. (GDP),1,0.834273860652708,1.76854692839149,1.00448863886604,14.245111240573,1.4785696742916,4.70252098446762,0.127846548252816,18.1900585835791,0.953012935965589,0,0,0.0894902019322174,0.0980296955210434,0.325032203795759,0.878847784052366,2.5704951619007,0.877733698830945,0.942231716707395,1.15431123547374,1.46447092589851,0.72320098231696,0.513431475239915,0.270039823938675,0.271826002866562,0.422322247754976,11.0476045718966
