t,Real_GDP,DEBT_FS,DEBT_FS_ST,DEBT_FS_LT,DEP_FS,FS_PR,GDP_G,Financial_Sector_Demand_Met,DEBT_FS_G,DEBT_FS_ST_G,DEBT_FS_LT_G,DEP_FS_G,DEBT_RT_C,DEBT_RT_K,DEBT_RT_I,DEBT_RT_1,DEBT_RT_2,DEBT_RT_3,DEBT_RT_FI,DEBT_RT_CL,FS_HHI,FS_LEV,FS_STR,FS_DR,FS_DEF,PONZI,SPEC,HEDGE,IR,IR_DEP,IR_ST,IR_LT
1,164.0313278,19.11800622,19.11800622,0,18.73064508,-0.0007733698859,-0.005344036806,1,0,0,0,0,0,0,0,0,0,0,0,0.04003272369,3.469446952e-17,1.020680609,1,0,0,0,0,0.01666666667,0.0025,0.00125,0.005,0.0075
2,171.0101204,117.5463455,39.65379082,77.89255473,37.32306439,0.7328927517,-0.0002790668262,1,5.148462563,1.074159321,0,0.9926203415,0.02356176989,0.01968529975,0.04559969848,0,0.01420294487,0.03398473862,0.03296603615,0.08277078325,-6.938893904e-17,3.150556625,0.3416164767,0,0,0.01666666667,0,0.9833333333,0.0025,0.00125,0.005,0.0075
3,165.8357812,224.1209369,53.6160931,170.5051313,83.45324834,1.423338756,-0.002967855053,1,0.9186280751,0.3521051077,1.212877444,1.23650349,0.05915216221,0.06461921577,0.09121767096,0.0002953030011,0.04405869869,0.1030047459,0.07233995957,0.1117967949,6.938893904e-17,3.610335511,0.2449199425,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
4,170.276646,301.7119998,62.95673953,238.78972,110.8172924,2.245257851,0.0009124252631,1,0.3543497995,0.1747103162,0.4127826081,0.6488989886,0.08000078698,0.1045121061,0.1352520668,0.0005102870472,0.08206209264,0.2007142277,0.1042991696,0.1335357157,-6.938893904e-17,4.023519854,0.2164490275,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
5,173.0204345,403.7108333,67.19300963,336.840389,144.6847416,2.964558328,0.01972763033,1,0.3635714141,0.0680764837,0.4452012656,0.481465786,0.1202079556,0.1565772657,0.1777825339,0.0006570675623,0.1392356155,0.2952348142,0.1428298927,0.1418019156,6.938893904e-17,3.743916856,0.1805305216,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
6,172.0223299,483.3861653,73.57704842,410.5687713,173.4425533,3.630715502,0.01602723397,1,0.2667558076,0.09501046049,0.30598222,0.3258866681,0.1456472702,0.2033334997,0.2189237742,0.0007302245377,0.1945362031,0.3476737779,0.17380733,0.15715436,-6.938893904e-17,3.851266998,0.1608354622,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
7,168.1833101,530.3833185,82.3207364,449.967791,210.0104048,4.185992877,0.02137572961,1,0.1565934845,0.1188371669,0.1662799682,0.3214364458,0.1553997141,0.2317540913,0.2616861552,0.0004349215366,0.2451200894,0.3662091759,0.1962278893,0.1778476467,6.938893904e-17,3.715842667,0.1581834392,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
8,176.6301518,610.484777,80.54891915,530.844821,244.891459,5.078076979,0.0271462909,1,0.158943234,0.02248862401,0.1903484323,0.229161061,0.187447229,0.2836921223,0.2815517339,0.0002199554039,0.3036172816,0.3575437952,0.2277710398,0.1720459466,-6.938893904e-17,3.841032428,0.1378608851,0,0,0.01666666667,0,0.984375,0.0025,0.00125,0.005,0.0075
9,171.0692735,684.6247841,79.68407788,605.5019754,273.0058417,5.863329818,0.01006039822,1,0.1434438874,-0.001262900053,0.1666614083,0.209587203,0.2110588461,0.3107807048,0.4214099093,7.321162883e-05,0.3351660371,0.3537395215,0.2953844963,0.171012415,6.938893904e-17,3.796917029,0.1226686389,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
10,174.7223177,722.8586799,79.67758956,644.2794546,260.2473027,6.401509923,0.01113126357,1,0.0656409354,0.006006146093,0.07563622308,0.06915914079,0.2172008876,0.284355847,0.3445407789,0,0.3551172718,0.3565182393,0.2636897123,0.1736164364,-6.938893904e-17,4.035498245,0.1190880454,0,0,0,0.01666666667,0.9848484848,0.0025,0.00125,0.005,0.0075
11,172.7524787,730.0830787,85.23568873,651.8205238,262.5123549,6.634382207,0.01815112591,1,0.05016529813,0.07917067098,0.05713368042,0.08345283537,0.4969843585,0.2662052353,0.2771185219,0.001259886826,0.3640241033,0.3575221288,0.3561124584,0.1882357214,6.938893904e-17,4.344186245,0.1249071351,0,0,0,0.03125,1,0.0025,0.00125,0.005,0.0075
12,173.2799807,748.2169842,93.5592797,665.1962018,270.0366945,6.779193011,0.004528540504,1,0.08556326194,0.1081283268,0.08558909141,0.1072402643,0.4022475526,0.2468675865,0.3643078727,0.009554719622,0.3586710096,0.3578100575,0.3381985071,0.2077638868,-6.938893904e-17,4.574511248,0.1330152663,0,0,0,0.03125,1,0.0025,0.00125,0.005,0.0075
13,168.8557312,745.6450547,98.06726642,649.4802442,263.3991289,6.743371352,0.002765212049,1,-0.003437411274,0.0941002616,-0.003380871411,0.09706709867,0.3046970773,0.2271629366,0.3502550777,0.02595374111,0.3588684578,0.3564450792,0.302454846,0.2206504441,6.938893904e-17,4.347421163,0.1492793976,0,0,0,0.03174603175,1,0.0025,0.00125,0.005,0.0075
14,172.3211586,777.5895191,108.5044639,684.0368812,260.3550914,7.405772542,0.00731252358,1,0.1299295638,0.1283177644,0.1391128853,0.1187988378,0.5130773808,0.1983996899,0.3374474374,0.04875013772,0.3594764714,0.3572932695,0.3850002881,0.2439989663,-6.938893904e-17,4.418814959,0.1471281057,0,0,0.01666666667,0.046875,0.9848484848,0.0025,0.00125,0.005,0.0075
15,166.677946,824.0925927,111.8176632,723.0743034,275.1200513,8.022701217,-0.0007021487768,1,0.1125363649,0.06544229313,0.1304289705,0.1308216188,0.4157526194,0.1724999805,0.4221034697,0.07910547734,0.3595384914,0.3580091532,0.3879758236,0.2549372652,6.938893904e-17,4.401677401,0.1413928867,0,0,0,0.07692307692,1,0.0025,0.00125,0.005,0.0075
16,169.1953766,837.3041921,115.2873312,733.5845454,296.0071627,8.178746236,-0.001902308007,1,0.08108795412,0.1373058656,0.08414435917,0.1109718394,0.335379191,0.1464546795,0.3320904909,0.1052436581,0.3603260419,0.3586287044,0.3104194323,0.2651827051,-6.938893904e-17,4.296665821,0.1501621336,0.007148037392,4.732299045,0.01666666667,0.126984127,1,0.0025,0.00125,0.005,0.0075
17,172.2013616,848.8069479,117.520696,749.8914757,302.55383,8.192255344,0.01730795115,1,0.06393825948,0.07214161419,0.06780261014,0.104106901,0.3128582878,0.1409746519,0.2730973327,0.137366249,0.3597300306,0.3588401248,0.2718624816,0.2687561392,6.703383143e-05,4.00376062,0.1523130865,0,0,0,0.15625,1,0.0025,0.00125,0.005,0.0075
18,173.3307148,860.3907913,118.8227615,760.14582,306.7149339,8.327218692,0.01811630451,1,0.06988303869,0.03813078889,0.08044891492,0.1352018798,0.2970417014,0.1333694315,0.3625488233,0.1637228437,0.359689835,0.3583138288,0.2865899108,0.2708753935,6.703383143e-05,3.727307236,0.1449785375,0.01551887834,11.28140557,0,0.08571428571,1,0.0025,0.00125,0.005,0.007500134068
19,171.6257272,842.6661927,121.3208879,739.4965237,313.6545451,8.395004848,0.03047368675,1,0.02343283486,0.04426964319,0.02461895471,0.1464888862,0.2602811106,0.1213006889,0.3450073342,0.1751843864,0.3596226405,0.359039481,0.2707572561,0.2750335642,0.0003436666178,3.469793281,0.154488533,0.006303655607,4.424253969,0,0.1076923077,1,0.0025,0.00125,0.005,0.007500226924
20,180.773623,939.5512247,125.7878078,835.7773162,300.3530086,9.512234461,0.04151766826,1,0.1149743906,0.04671332735,0.1301977621,0.1101949545,0.4369020716,0.1374326836,0.2778946148,0.1849641517,0.3590496235,0.3584253731,0.3115217002,0.2826987616,0.0003436666178,3.640254481,0.1446522808,0.004529461067,3.348749196,0.01612903226,0.1428571429,0.9850746269,0.0025,0.00125,0.005,0.007500687333
21,176.7673747,994.5675337,123.028012,890.4008654,308.2936821,10.11461163,0.04310958866,1,0.1250508001,0.00445124471,0.1434770908,0.0914824296,0.5055747121,0.1717520655,0.4521738505,0.1945835718,0.3577295262,0.3575801292,0.4353107988,0.2738894446,0.00033935029,3.769731971,0.1323593692,0.01539222299,12.28048963,0,0.1230769231,0.9846153846,0.0025,0.00125,0.005,0.007501301603
22,178.6813585,991.5266239,126.4660841,889.6812306,310.7007654,10.19236241,0.05222493693,1,0.07123484838,0.05150841008,0.07965402516,0.09543044571,0.4939126641,0.1715832468,0.4877471872,0.1979616855,0.3569045423,0.3570093771,0.3379503009,0.2808094265,0.0003350599264,3.667716215,0.1320836556,0.00744130814,5.852890651,0,0.1527777778,1,0.0025,0.00125,0.005,0.007501845839
23,182.5530807,1000.285531,125.7497699,901.7913751,316.4886277,10.29944477,0.05894824512,1,0.06312811934,0.04874815018,0.06897584363,0.07128396763,0.6479535422,0.183487553,0.4141212996,0.2045073304,0.3569909937,0.3566669779,0.4343179162,0.2764165171,0.0003308223489,3.674328975,0.1334592143,0,0,0,0.25,0.9705882353,0.0025,0.00125,0.005,0.007502327124
24,185.1474316,1039.031082,130.7901713,919.9132158,324.4989702,10.59682549,0.05263607748,1,0.1056840425,0.05483188273,0.1151982104,0.08821389548,0.6494447256,0.1832024378,0.4672264363,0.2061550947,0.356706284,0.3565538576,0.4413168793,0.2820166897,0.0003266370687,3.88780024,0.1406062792,0,0,0,0.234375,0.9705882353,0.0025,0.00125,0.005,0.007502751858
25,181.7400501,991.7676316,130.1088316,886.5375384,327.8573367,10.31342953,0.05972538531,1,0.03205182088,0.05829312223,0.03777816892,0.08348478968,0.5950065711,0.2062967896,0.4685099915,0.2052280282,0.3567364873,0.3566064286,0.4602869161,0.2882886581,0.0003225034368,3.596862587,0.1445134834,0.006933357319,5.828352934,0,0.2089552239,0.985915493,0.0025,0.00125,0.005,0.007503125799
26,186.5924276,1068.527527,134.1532355,966.6808972,330.2155701,10.97212895,0.06851217724,1,0.0859746234,0.075058145,0.09682914084,0.09204971924,0.6873164429,0.1899209404,0.581612199,0.2060472598,0.3574377322,0.3564965372,0.44099424,0.2876235486,0.0003184208148,3.797448737,0.1412519967,0.00460262266,3.947157093,0.015625,0.203125,0.9565217391,0.0025,0.00125,0.005,0.007503454131
27,183.258114,1126.105637,133.6811362,1001.077389,356.9112823,11.53064318,0.05428597915,1,0.1518567094,0.05519063423,0.1790909539,0.1033144831,0.8489591908,0.2110224258,0.4629137206,0.214420937,0.3571973692,0.3564776792,0.5164912612,0.2865685086,0.0003143885749,3.92123186,0.1290913008,0.003638969111,3.605163876,0,0.2753623188,0.9714285714,0.0025,0.00125,0.005,0.007503741514
28,187.0242934,1147.353888,137.3115064,1022.142339,367.2046065,11.86455914,0.0480902904,1,0.07339765588,0.07094394817,0.07980978111,0.06112401359,0.7146898126,0.2206956522,0.46471992,0.2159833374,0.3574660722,0.357156637,0.4599153072,0.2980534509,0.0003104060998,3.945590261,0.1331410103,0.008346230709,8.306461945,0,0.2753623188,0.9701492537,0.0025,0.00125,0.005,0.007503992145
29,191.248158,1157.813766,139.0811429,1065.50444,376.5397202,12.11519531,0.06856941535,1,0.06249067254,0.04321326812,0.07060574494,0.07162579725,0.6648945965,0.2339397435,0.4527669815,0.2232767449,0.357330367,0.3570712155,0.449231093,0.3019759372,0.0003064727819,3.959842754,0.1343172349,0.006531588296,6.301792611,0,0.2727272727,0.9571428571,0.0025,0.00125,0.005,0.007504209797
30,191.2333806,1140.621625,141.2373694,1043.418291,378.9570784,11.73412537,0.0714331581,1,0.0594428345,0.05301748213,0.07008876672,0.1060606557,0.8940751975,0.2121559409,0.5255085709,0.2310080532,0.3571281487,0.3567732891,0.5768517592,0.3050104478,0.000302588023,3.876847136,0.1341561277,0.01861449317,16.38634872,0,0.1940298507,0.9714285714,0.0025,0.00125,0.005,0.007504397865
31,189.2047743,1157.76685,143.5826517,1063.099849,385.8168036,11.89762331,0.0761040562,1,0.1415113587,0.05911743081,0.1549651196,0.06548976509,0.5850153805,0.2114785898,0.460756263,0.2408415104,0.3575839451,0.3570733288,0.4076881969,0.3074827259,0.000911068117,3.933839503,0.1405796276,0.02093086722,20.86303426,0,0.2162162162,0.961038961,0.0025,0.00125,0.005,0.007504559406
32,199.974377,1215.456944,145.503085,1120.779367,379.2593519,12.74740614,0.07956443439,1,0.1288765259,0.09081883259,0.1410621265,0.1298970481,0.9353283826,0.2149127701,0.5294135221,0.2516513392,0.3585598289,0.3578937111,0.5417020879,0.3121449056,0.0009114664574,3.819086549,0.1388046651,0.01181081217,11.15911546,0.01515151515,0.2816901408,0.9324324324,0.0025,0.00125,0.005,0.007504697166
33,194.4714348,1329.902041,142.0709848,1231.762766,384.0173725,13.79728006,0.06551014996,1,0.1413260935,0.1089140342,0.1524054098,0.07489016225,0.8219519448,0.2144402032,0.508203984,0.2594677341,0.3582834145,0.3579897764,0.6078853789,0.3039308422,0.000900414393,3.870677905,0.1271507628,0.00856209793,8.612813357,0.01351351351,0.3108108108,0.9436619718,0.0025,0.00125,0.005,0.007504813619
34,194.0308896,1287.436829,149.1487939,1188.94902,390.7569458,13.55685131,0.06496916868,1,0.07144647473,0.1001145259,0.07286987755,0.0434652614,0.8032399407,0.208442991,0.4277618863,0.2607059881,0.3584161373,0.3583493013,0.4920271179,0.3204684906,0.0008818477278,3.840974332,0.1355413936,0.01375198358,13.06176839,0.01408450704,0.2692307692,0.9701492537,0.0025,0.00125,0.005,0.007505008074
35,194.688416,1250.359275,153.0353543,1151.458059,396.0212187,12.82973945,0.05660005628,1,0.03894113067,0.04850541916,0.04313542234,0.05788838581,0.7594928811,0.2106669437,0.3808652974,0.2676458009,0.3588003346,0.3588165424,0.503235927,0.3282350466,0.0008710225616,4.010845282,0.1391298946,0.01869111636,17.41095358,0.01428571429,0.3243243243,0.9402985075,0.0025,0.00125,0.005,0.007506260103
36,198.7243978,1199.208948,159.3266899,1100.392447,401.0837227,12.3903709,0.0452290976,1,0.04652145929,0.04912102802,0.05247377229,0.04995314828,0.5669354441,0.2318536081,0.4421735606,0.2779201697,0.3585677227,0.3581947869,0.4013640805,0.3418205143,0.0009883191056,3.94188697,0.1460309207,0.01583494216,17.42465076,0.01408450704,0.2739726027,0.9552238806,0.0025,0.00125,0.005,0.007507315004
37,195.6511805,1201.362791,163.9074455,1100.172471,393.5599085,11.98441013,0.04826388244,1,0.02631624849,0.03707330504,0.02786924274,0.05362198843,0.558041173,0.2072715872,0.4658455688,0.291830871,0.3586484826,0.3585413608,0.3635944031,0.3543829037,0.003153939533,4.049578446,0.1590881938,0.01366994139,13.21018763,0.01315789474,0.2784810127,0.9726027397,0.0025,0.00125,0.005,0.007508239775
38,198.6978279,1235.415463,166.2204815,1136.195465,383.9128183,13.20342158,0.045282248,1,0.1178299494,0.0666337391,0.1298431453,0.06566051613,0.5996076107,0.2352926759,0.4006157804,0.3155356329,0.3592445554,0.3587592443,0.3939780355,0.3593263823,0.003165446223,4.057404886,0.1526983027,0.02251593058,21.12796639,0.01492537313,0.2571428571,0.9558823529,0.0025,0.00125,0.005,0.007510287125
39,197.4388482,1337.698706,165.5204144,1237.442619,398.4253921,13.30786428,0.03842482935,1,0.1353584501,0.0591641114,0.1587538968,0.08817043518,0.6483484491,0.239991372,0.4951778154,0.3350664416,0.359213246,0.3587534029,0.4766774019,0.3579580727,0.003128649582,4.441499107,0.1463736423,0.02097041115,20.81311998,0,0.3287671233,0.9459459459,0.0025,0.00125,0.005,0.0075155524
40,203.1748624,1284.213579,169.5015502,1183.583083,398.3932575,13.10617042,0.05608663236,1,0.0683754952,0.07358445846,0.07496040845,0.05058974552,0.5297431759,0.2432161155,0.4079425329,0.3493187667,0.3593019675,0.3589670788,0.3921569201,0.364965775,0.003091927039,4.347406822,0.1493548104,0.0254991059,25.25050623,0,0.3,0.9459459459,0.0025,0.00125,0.005,0.007520217627
41,200.9777609,1282.894603,165.6099302,1183.15244,403.6630822,13.37287756,0.06402123161,1,0.1244048345,0.07070442944,0.1401076036,0.06543313687,0.7803050187,0.2442460752,0.3821033678,0.3566832013,0.3592163216,0.358933736,0.4800254694,0.3566299946,0.002336945717,4.120673061,0.1516899326,0.01439528331,15.00483703,0.01388888889,0.3648648649,0.9315068493,0.0025,0.00125,0.005,0.007523437591
42,200.6377194,1239.0496,166.4661857,1144.474892,424.8199102,12.91341648,0.06047763552,1,0.05754713809,0.05335671738,0.06266254135,0.09534605308,0.967126957,0.2564729643,0.3315845559,0.3579928359,0.3589849645,0.3589268611,0.5555993322,0.3551144769,0.002214466572,4.026234754,0.1495790453,0.01494717081,14.4522965,0,0.2777777778,0.9577464789,0.0025,0.00125,0.005,0.00752558351
43,198.0139878,1221.326958,168.6377716,1125.512774,449.8411278,12.85954223,0.05655379777,1,0.04303999776,0.05733908871,0.04645707655,0.08430412096,0.7091352991,0.2322374093,0.5736569984,0.3560503055,0.3597895207,0.3594502701,0.4565812968,0.3561306506,0.002008506997,3.865209271,0.1496426913,0.01546128659,14.92351554,0,0.25,0.9285714286,0.0025,0.00125,0.005,0.00752718905
44,207.4530776,1282.952165,174.5912473,1187.337707,443.0902684,13.50637434,0.03981618294,1,0.1390388605,0.05588517692,0.1558054022,0.07654984545,0.5402585219,0.2486814831,0.4709235023,0.3582425952,0.3593885316,0.3590315577,0.3915631988,0.3560810678,0.001983968118,3.901930517,0.1508188349,0.01722919906,18.28133296,0.025,0.3333333333,0.9436619718,0.0025,0.00125,0.005,0.007528462542
45,200.3897489,1336.233278,177.8648993,1233.717713,444.7570295,13.95641136,0.03632385615,1,0.1503579156,0.05637395716,0.1627143434,0.04792535899,0.536115312,0.2653370937,0.5702694471,0.3553648029,0.3588564235,0.3585311557,0.478651439,0.3586872635,0.001960371405,4.048970519,0.148912927,0.01690746721,19.2136702,0.01234567901,0.2933333333,0.9078947368,0.0025,0.00125,0.005,0.007529560556
46,201.5399901,1374.091247,180.0531415,1270.5942,451.9221336,14.2370449,0.04826412165,1,0.04099939885,0.05261062575,0.04567104583,0.05316585374,0.6415986936,0.2604559,0.4754755319,0.3554223471,0.3583679456,0.3584255364,0.4872142165,0.3601475248,0.001937046402,4.247883255,0.1555619463,0.018719825,19.82375648,0.01219512195,0.2894736842,0.904109589,0.0025,0.00125,0.005,0.007530501848
47,203.6082809,1390.640965,175.5579085,1288.422762,458.4528646,14.43219077,0.03926430871,1,0.07417565207,0.06652519606,0.08627674623,0.06232887079,0.6384160467,0.2530794673,0.3837268706,0.3562360074,0.3587287312,0.3583706648,0.4577120025,0.3576013591,0.001913986245,4.025978028,0.1516847938,0.01112403346,11.27546979,0.01219512195,0.3521126761,0.9027777778,0.0025,0.00125,0.005,0.007531302627
48,208.4512319,1416.536744,175.102369,1312.345503,457.9642874,14.65485877,0.03491029558,1,0.06749655919,0.07387041119,0.07337257452,0.0459354993,0.6721978309,0.2562932541,0.4537553392,0.358701711,0.3589343981,0.3585685358,0.4191265968,0.3573044322,0.001891187705,3.982832048,0.1492834504,0.01032566678,11.20639877,0.01265822785,0.3611111111,0.9130434783,0.0025,0.00125,0.005,0.007531977469
49,205.8188286,1376.33632,173.9725154,1268.137697,458.595858,14.38471439,0.04953992882,1,0.120882407,0.04203679321,0.1321938117,0.07421571362,0.82412393,0.2470478018,0.45311818,0.3585429965,0.3594209899,0.3590523417,0.4920265215,0.3591894128,0.001868647666,4.230864059,0.1533078576,0.02051430038,21.08854603,0,0.3424657534,0.9178082192,0.0025,0.00125,0.005,0.00753253949
50,208.3644085,1426.85318,176.3932347,1309.821309,482.3867922,14.83200195,0.05021758263,1,0.1369933735,0.08163918555,0.1657286418,0.08224117776,0.9226293593,0.2732421704,0.4457518817,0.3586175507,0.3591775919,0.3587207077,0.5426769201,0.3568901653,0.001846363089,4.23618672,0.1490457003,0.01956193698,21.34975743,0.01428571429,0.3783783784,0.8933333333,0.0025,0.00125,0.005,0.007533000485
51,206.4325737,1455.009864,175.8369433,1341.434145,488.1332419,15.22551118,0.04141126561,1,0.1155672106,0.08063313266,0.1317684648,0.06699488961,0.7933865516,0.2746777684,0.7252175239,0.3574569935,0.3587836885,0.3585257383,0.4860191853,0.3580082762,0.001824331012,4.406047748,0.1432414341,0.01659070641,18.60835297,0.01219512195,0.3846153846,0.8933333333,0.0025,0.00125,0.005,0.007533371064
52,215.5721724,1382.847104,178.2272961,1262.055268,491.8258453,14.46612598,0.04189263874,1,0.06546201463,0.07815237507,0.07156467177,0.03926015261,0.9080194202,0.300734169,0.5770205706,0.3576305012,0.3586264577,0.3587156269,0.5654855367,0.3578465269,0.00180254854,4.280494932,0.1494487524,0.01531744522,16.11796373,0.01219512195,0.3780487805,0.8701298701,0.0025,0.00125,0.005,0.007533660771
53,214.456758,1522.437305,179.97532,1405.618932,500.6454161,14.8191237,0.04276215981,1,0.1105272844,0.08330791944,0.124360263,0.06626192478,0.6637387547,0.2655040558,0.62739058,0.3577892141,0.3591914349,0.3591267956,0.5078095995,0.3589557127,0.001781012843,4.359335867,0.1521291589,0.01116402289,12.10760414,0.01333333333,0.4,0.8533333333,0.0025,0.00125,0.005,0.007533878191
54,217.7986822,1496.567739,178.9798733,1369.030935,510.3025649,15.62485325,0.04276730893,1,0.05073802681,0.09175296188,0.05382307919,0.07198317654,0.9234753487,0.2699233036,0.4953741209,0.3578851411,0.3586179799,0.3581476865,0.5426591577,0.3577170996,0.002895675772,4.423115074,0.1506286695,0.01053927116,10.68369656,0.01315789474,0.3421052632,0.8933333333,0.0025,0.00125,0.005,0.007534031041
55,210.9104975,1446.019645,181.0914691,1327.571029,527.2050989,14.24069685,0.04727425602,1,0.05388750393,0.07950795269,0.05907210383,0.05824251304,0.7900369545,0.2736987851,0.494661492,0.3576872622,0.3586370765,0.3585121039,0.520984516,0.3577194657,0.002846879858,4.379496613,0.1508408729,0.007288062224,9.675420265,0.01282051282,0.3580246914,0.904109589,0.0025,0.00125,0.005,0.007534126265
56,215.8757189,1498.270003,182.3540618,1384.003966,508.4665399,15.7793188,0.04883376488,1,0.137188726,0.06598704095,0.1527369187,0.0535600994,0.8326742387,0.3070071484,0.5811552249,0.3572400674,0.3591794681,0.3586740578,0.5003143082,0.3575664982,0.002814718995,4.631273613,0.1469988867,0.01231636874,14.07326902,0.0253164557,0.358974359,0.8918918919,0.0025,0.00125,0.005,0.007534170106
57,216.4750945,1551.045841,181.4213222,1430.860803,512.8131742,16.30020548,0.04419710802,1,0.1161486459,0.07704628687,0.1334888134,0.05676717485,0.6724606397,0.2694501108,0.4833088375,0.3575304587,0.3592839512,0.3593669589,0.5071838618,0.3569904119,0.002782605041,4.619584804,0.1382966563,0.009979702808,11.80594578,0.01265822785,0.4597701149,0.8831168831,0.0025,0.00125,0.005,0.007534168175
58,217.2498111,1510.152327,183.2912934,1390.978917,535.0510556,15.65103934,0.03940506214,1,0.07241808163,0.1235491261,0.07783247127,0.06681103608,0.6685699792,0.301408615,0.4905147257,0.356614422,0.3591892431,0.3587443892,0.457086191,0.3584921135,0.002750838839,4.792362722,0.1427352751,0.01280195402,14.60576194,0.01282051282,0.4,0.9024390244,0.0025,0.00125,0.005,0.00753412552
59,219.5727742,1530.865417,187.1347708,1408.899828,552.3898925,15.31883566,0.04803181623,1,0.121687546,0.06010973413,0.1310070718,0.06336011894,0.6702937892,0.3140923877,0.474238003,0.357763433,0.3587257082,0.3586360876,0.449193722,0.3637890803,0.002719418173,4.945448834,0.1462377832,0.01167005002,16.23998895,0.01204819277,0.421686747,0.8684210526,0.0025,0.00125,0.005,0.007534046677
60,225.0145403,1523.830094,184.0713121,1404.547074,565.8783368,15.31831631,0.05385980686,1,0.06115305301,0.07072917542,0.07048617929,0.05140925825,0.5991370232,0.3203038333,0.503044111,0.3572779443,0.3583526407,0.358349996,0.4330902649,0.3576881796,0.003190115113,4.853718274,0.1462772341,0.025799358,33.68928025,0,0.4047619048,0.8684210526,0.0025,0.00125,0.005,0.007533935724
