t,Real_GDP,DEBT_FS,DEBT_FS_ST,DEBT_FS_LT,DEP_FS,FS_PR,GDP_G,Financial_Sector_Demand_Met,DEBT_FS_G,DEBT_FS_ST_G,DEBT_FS_LT_G,DEP_FS_G,DEBT_RT_C,DEBT_RT_K,DEBT_RT_I,DEBT_RT_1,DEBT_RT_2,DEBT_RT_3,DEBT_RT_FI,DEBT_RT_CL,FS_HHI,FS_LEV,FS_STR,FS_DR,FS_DEF,PONZI,SPEC,HEDGE,IR,IR_DEP,IR_ST,IR_LT
1,164.0313278,19.11800622,19.11800622,0,18.73064508,-0.0007733698859,-0.005344036806,1,0,0,0,0,0,0,0,0,0,0,0,0.04003272369,3.469446952e-17,1.020680609,1,0,0,0,0,0.01666666667,0.0025,0.00125,0.005,0.0075
2,170.9858972,116.076927,39.65379082,76.42313615,37.30970731,0.720870236,-0.0003151961216,1,5.071602112,1.074159321,0,0.9919072278,0.0235048543,0.005742933388,0.04555775075,0,0.01420294487,0.03398473862,0.03271616715,0.08276661594,-6.938893904e-17,3.110058857,0.3373460113,0,0,0.01666666667,0,0.9833333333,0.0025,0.00125,0.005,0.0075
3,165.722319,218.8530356,53.59341675,165.2515627,62.04855397,1.380649983,-0.003100956866,1,0.8770195261,0.3515332493,1.145823239,0.6630672938,0.05893947764,0.01586918526,0.09070238798,0.0002953030011,0.04405869869,0.1030047459,0.07105121261,0.1117353482,6.938893904e-17,2.670780702,0.2392271167,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
4,169.5142127,290.4566059,62.86904989,227.5875561,74.98707867,2.153292788,-0.0002319324184,1,0.3072583003,0.1725805731,0.349404155,0.1872948718,0.07737618783,0.03842340643,0.1224187867,0.0005102452495,0.08202881354,0.2006987704,0.09765584942,0.1332939678,-6.938893904e-17,2.634205421,0.2085508029,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
5,171.0358222,370.4893314,66.69700098,303.6046992,100.5228741,2.847338877,0.01566884106,1,0.2473792327,0.06060150341,0.2956735336,0.219073919,0.104170897,0.06339114923,0.1594286667,0.0006569559869,0.1390862326,0.2952264171,0.1289248417,0.1406695467,6.938893904e-17,2.602043541,0.1655774954,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
6,168.0372572,453.2349718,71.97341553,380.5481243,123.9946861,3.482301053,0.006242792613,1,0.1358312398,0.07784455446,0.1474190612,0.1246011656,0.128212545,0.09176968188,0.1900616815,0.0007298802094,0.1935323833,0.3476101552,0.1587031854,0.1530933345,-6.938893904e-17,2.625757199,0.1506402111,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
7,164.4999186,512.5643451,78.76664959,433.0567563,140.1353037,4.039880508,0.007724422692,1,0.09350494255,0.09376850111,0.09196102857,0.07426643098,0.1472591649,0.1155532724,0.2359188632,0.0004345772083,0.2411037109,0.3659068671,0.1840586995,0.1685946446,6.938893904e-17,2.522610279,0.1500554933,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
8,171.1094216,581.2368005,78.53571829,501.1069807,157.871113,4.80220223,0.007310708631,1,0.1251952397,-0.04597891469,0.1503525961,0.06151541745,0.1759604827,0.1488751925,0.2549836081,0.0002195932611,0.2922468771,0.3569042722,0.2112134981,0.1697728264,-6.938893904e-17,2.473662021,0.1300189598,0,0,0.015625,0,0.9833333333,0.0025,0.00125,0.005,0.0075
9,164.7357009,645.1116802,78.41860844,566.288452,174.7198446,5.494091287,-0.01214319163,1,0.08404629522,-0.01108940063,0.09762917749,-0.05091017453,0.1970188101,0.1469512288,0.25768725,7.286335712e-05,0.3257292521,0.3529566193,0.2229970149,0.1697737289,6.938893904e-17,2.47906122,0.1155710551,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
10,163.7397177,663.1031501,77.82277759,584.1354921,173.2455968,5.830379783,-0.0166331149,1,0.009407115262,-0.01035238233,0.01147962564,-0.07659322967,0.1940723777,0.1549536322,0.231635179,0,0.3464572697,0.3552994483,0.2143141662,0.1703177764,-6.938893904e-17,2.720146422,0.108706207,0,0,0,0.01515151515,0.9833333333,0.0025,0.00125,0.005,0.0075
11,162.4419453,668.1258925,77.94331767,588.804326,162.9022491,6.028602076,-0.01835805985,1,-0.008227584867,-0.008818035794,-0.01157648457,-0.08150953121,0.202893422,0.1409450328,0.2082892662,0,0.3589754487,0.3563061951,0.207486841,0.16904508,6.938893904e-17,2.779013002,0.1071967797,0,0,0,0,0.96875,0.0025,0.00125,0.005,0.0075
12,160.3043061,668.1506012,79.4634736,588.6871276,163.5621695,6.154379217,-0.03383973545,1,-0.01532712902,0.00708813246,-0.02424913696,-0.06345793952,0.2043360278,0.1422122711,0.1808235427,0,0.3560212394,0.356132084,0.200038795,0.1715079733,-6.938893904e-17,2.616379681,0.1076813252,0,0,0,0,0.96875,0.0025,0.00125,0.005,0.0075
13,151.4220614,633.802045,79.29260935,553.4020638,171.5143361,6.032334061,-0.04543143716,1,-0.08657962974,-0.01261157876,-0.1000220535,-0.09356441133,0.2003185315,0.1351419943,0.1599192599,0,0.3566010187,0.3544717836,0.1854455089,0.1725243984,6.938893904e-17,2.584651581,0.11057905,0,0,0,0,0.9682539683,0.0025,0.00125,0.005,0.0075
14,158.8100173,672.0292586,79.05180513,591.4122155,175.9724103,6.517192169,-0.05204776142,1,0.01488349579,-0.009589549652,0.007533181895,-0.09913101885,0.2135580043,0.1215989953,0.157773028,0,0.3570250173,0.3551386032,0.1905482471,0.1705226676,-6.938893904e-17,2.760310358,0.105521882,0,0,0.01470588235,0,0.9375,0.0025,0.00125,0.005,0.0075
15,156.1597418,721.9813876,80.28881463,636.2178459,179.309737,7.081559458,-0.06183658773,1,0.006601327346,-0.01458441762,0.002173940484,-0.05807112539,0.2312905314,0.1002928565,0.1726844774,0,0.3564882784,0.3555021385,0.2002854756,0.1722748305,6.938893904e-17,2.744557356,0.1015300684,0,0,0,0,0.9230769231,0.0025,0.00125,0.005,0.0075
16,159.2908832,742.1622553,84.96668212,644.229857,183.5681116,2.73111808,-0.0459918794,1,-0.01271147277,0.03102969456,-0.02710128911,-0.0650996563,0.23633985,0.0868145129,0.1805468297,0,0.3571117177,0.3556653338,0.2026775826,0.1833805255,-6.938893904e-17,2.664528425,0.104440249,0,0,0,0,0.873015873,0.0025,0.00125,0.005,0.0075
17,161.1875978,762.2004677,88.22414763,647.7395132,198.3609779,7.414553841,-0.04245778135,1,-0.0548367718,0.002093732576,-0.06882895982,-0.02771003401,0.2396909919,0.0800719711,0.1785480067,0.004794278355,0.3567079416,0.3561531102,0.2041054707,0.1885938487,6.938893904e-17,2.691660192,0.1059992332,0,0,0,0,0.84375,0.0025,0.00125,0.005,0.0075
18,161.3246406,779.9539863,87.0439975,684.6377766,221.2617765,-3.334683969,-0.04029447894,1,-0.03975813911,-0.02778945905,-0.04767008718,-0.04646595404,0.2418337489,0.06561613693,0.1783564951,0.01336179724,0.3567094354,0.3555206942,0.2071438144,0.1836706557,-6.938893904e-17,2.584766909,0.1027443858,0,0,0,0,0.9142857143,0.0025,0.00125,0.005,0.0075
19,158.7397974,768.1400027,84.34676182,655.722465,231.9464123,3.653985811,-0.02573258268,1,-0.05664618406,-0.03098703823,-0.06990010069,-0.02929235133,0.233543052,0.05911508995,0.1699679286,0.01954957376,0.3559253219,0.3555621714,0.1940234932,0.1785691828,6.938893904e-17,2.497613568,0.1054574918,0,0,0,0,0.8923076923,0.0025,0.00125,0.005,0.0075
20,163.8621334,822.1465527,82.25049115,710.0125904,239.3488348,5.110218292,-0.002264477166,1,0.03171857004,-0.02485300712,0.03193988761,-0.05133342298,0.2477147485,0.07326458684,0.1652553847,0.02281567062,0.3562933375,0.3557959294,0.2050903161,0.1722040712,-6.938893904e-17,2.784606242,0.0991192733,0,0,0.01408450704,0,0.8412698413,0.0025,0.00125,0.005,0.0075
21,163.2319467,856.5991165,82.38771301,746.5202129,245.0441108,-3.242842522,-0.002393177463,1,0.009225797889,-0.06601245457,0.01403898997,-0.06762175367,0.2586308282,0.0606117982,0.177107645,0.01792882436,0.3551957467,0.3548944336,0.2141554254,0.1712051973,6.938893904e-17,2.940647299,0.09359846832,0,0,0,0.01538461538,0.8769230769,0.0025,0.00125,0.005,0.0075
22,162.865171,862.8997298,83.68818704,755.6013654,257.055509,3.266346962,0.001759155138,1,-0.0294511595,-0.02228423865,-0.03818453095,-0.05713921545,0.252169338,0.0540598563,0.1734863394,0.009825688878,0.3541818371,0.3545316857,0.2102479142,0.1730693835,-6.938893904e-17,2.945802269,0.09462931452,0,0,0,0,0.8472222222,0.0025,0.00125,0.005,0.0075
23,165.4570894,866.5106828,84.12614023,762.8756022,255.5418222,8.908166172,0.007094402339,1,-0.03950398324,-0.0329051425,-0.0450200024,-0.04142230014,0.2521198398,0.04423378128,0.1767610582,0.004178306913,0.3542552172,0.3541834997,0.2165266733,0.1709658598,6.938893904e-17,2.891041541,0.09036162314,0,0,0,0.02941176471,0.75,0.0025,0.00125,0.005,0.0075
24,165.5430822,859.0698027,84.883606,760.0646483,255.8762127,8.872421095,0.005035335026,1,-0.03117800086,-0.02908646338,-0.03587375032,-0.08654016269,0.2517463759,0.04624841856,0.1810068267,0.0009122100549,0.3537072452,0.353821155,0.2142737247,0.1722599848,-6.938893904e-17,2.84605195,0.08495920583,0,0,0,0.02941176471,0.765625,0.0025,0.00125,0.005,0.0075
25,160.4099043,838.8292081,87.49229502,740.4393563,267.8367579,4.010861512,-0.00588489492,1,-0.07499451994,-0.08074957519,-0.08483453368,-0.07187452456,0.2415806,0.04719148296,0.1593438523,0,0.3541343182,0.3541968078,0.2089385312,0.1719333823,6.938893904e-17,2.654305983,0.09172013454,0,0,0,0.01408450704,0.7910447761,0.0025,0.00125,0.005,0.0075
26,166.5405934,908.4607574,86.58657802,805.85852,271.0018197,6.080182561,-0.01282903916,1,-0.01683771879,-0.06905434214,-0.01471520313,-0.04741532709,0.2497261609,0.0539475835,0.1744851504,0,0.3541708937,0.3535931839,0.2205465273,0.1712038454,-6.938893904e-17,2.795816911,0.08548636492,0,0,0.01315789474,0.02898550725,0.78125,0.0025,0.00125,0.005,0.0075
27,165.0834765,945.5034569,86.06094087,848.2109818,276.545036,7.720629849,-0.01744378651,1,0.002122939966,-0.06839669045,-0.0007768006447,-0.03110926058,0.2627378459,0.07076622538,0.2000736361,0,0.3526939068,0.3526421498,0.2304217066,0.1723717686,6.938893904e-17,2.843900865,0.0824100503,0,0,0,0.02857142857,0.7246376812,0.0025,0.00125,0.005,0.0075
28,168.2777552,944.5494411,86.21207005,839.4330069,269.5811932,3.085143795,-0.01239772282,1,-0.04070074511,-0.02400103951,-0.05143881856,-0.03698591384,0.2646041081,0.0600629283,0.2091789236,0,0.3525368875,0.3527921338,0.2324828674,0.1727404852,-6.938893904e-17,2.85837198,0.08400277957,0,0,0,0.02985074627,0.7246376812,0.0025,0.00125,0.005,0.0075
29,168.358528,951.5925526,88.24887082,843.0836666,271.8251629,4.929351198,0.002693309187,1,-0.04683381637,-0.0970879612,-0.05154459603,-0.03939999152,0.257484125,0.04977346651,0.2141002063,0,0.3533394075,0.3530790742,0.2284850759,0.1716752961,6.938893904e-17,2.711913938,0.07972726614,0,0,0,0.04285714286,0.7272727273,0.0025,0.00125,0.005,0.0075
30,169.2383476,952.8728141,87.93854214,841.7884848,272.4328141,-6.092689417,-0.01553235415,1,-0.04699815127,-0.07893710652,-0.04651644445,-0.04128669691,0.2570076889,0.07611852188,0.2261775181,0,0.3537930403,0.3538066874,0.2336427478,0.1723957132,-6.938893904e-17,2.629178424,0.08455310833,0,0,0,0.02857142857,0.8059701493,0.0025,0.00125,0.005,0.0075
31,165.6654523,941.5970632,88.53949141,831.0973149,276.883966,-9.23351916,-0.02367790127,1,-0.05436564416,-0.04429663357,-0.05871818876,-0.04648587426,0.2473024146,0.06360920965,0.218430421,0,0.3529388227,0.3530776651,0.2296696838,0.1730580445,6.938893904e-17,2.547857544,0.0801076827,0,0,0,0.03896103896,0.7837837838,0.0025,0.00125,0.005,0.0075
32,172.8862725,960.5460517,88.55976215,846.6051278,285.3664693,-0.1922067955,-0.03091094299,1,-0.008474773403,-0.04364782166,-0.01349131604,-0.05772413331,0.2574991239,0.1022001787,0.2205235504,0,0.3528885835,0.3527687392,0.2325329953,0.1707320107,-6.938893904e-17,2.75941108,0.07788125453,0,0,0.01282051282,0.05405405405,0.7042253521,0.0025,0.00125,0.005,0.0075
33,167.6579193,985.6737469,92.86812082,870.4644923,287.6442022,2.868765381,-0.0349179198,1,-0.009189021046,-0.06582586006,-0.009923957171,-0.06023223259,0.2776068706,0.1001880639,0.2306990633,0,0.3521441215,0.3524967097,0.2391416944,0.1700438761,6.938893904e-17,2.933857267,0.07379436413,0,0,0,0.05633802817,0.6891891892,0.0025,0.00125,0.005,0.0075
34,166.5298863,974.8653162,90.83383912,856.848082,295.6708732,-1.955966891,-0.03671880802,1,-0.05897575037,-0.05424704591,-0.06218514253,-0.0656951874,0.2712391775,0.08947108595,0.2239202961,0,0.3522256442,0.3523881081,0.2360634242,0.1733310396,-6.938893904e-17,2.912580167,0.07649913886,0,0,0,0.02985074627,0.7307692308,0.0025,0.00125,0.005,0.0075
35,169.5319216,998.6138315,88.82270862,877.4873157,291.9093619,-6.402621859,-0.0180320607,1,-0.06170817445,-0.04667225221,-0.0695269074,-0.03963456468,0.2639230367,0.07615645994,0.2286179483,0,0.3529295786,0.3532938569,0.2413076288,0.1718496784,6.938893904e-17,2.800486742,0.0790958432,0,0,0,0.05970149254,0.6756756757,0.0025,0.00125,0.005,0.0075
36,167.7544595,975.605173,87.44542187,867.1146544,287.2828073,-4.90493333,-0.03612618132,1,-0.05588529123,-0.02801566256,-0.0671891336,-0.05518628103,0.2555351436,0.06636746234,0.2288337534,0,0.3534056025,0.3537245998,0.2349516232,0.1724685208,-6.938893904e-17,2.769934965,0.08000419037,0,0,0,0.04225352113,0.7260273973,0.0025,0.00125,0.005,0.0075
37,165.8674326,942.8969041,87.4408042,832.5062975,265.6703777,-1.809896321,-0.02955360177,1,-0.07699167708,-0.08942540834,-0.08523978795,-0.07870564277,0.251511495,0.05667586018,0.2087785872,0,0.3540109455,0.3540059868,0.223325501,0.1725679155,6.938893904e-17,2.719091278,0.08366618273,0,0,0,0.02739726027,0.7215189873,0.0025,0.00125,0.005,0.0075
38,168.7756563,998.0746582,88.60009177,870.8990611,268.7970772,-10.37406971,-0.02996815959,1,-0.00867462267,-0.06485585038,-0.01376802348,-0.07221785113,0.2431742687,0.08605393094,0.2169089145,0,0.354441474,0.3544652522,0.2348523145,0.1715947074,9.284285004e-06,2.733240919,0.07847579412,0,0,0.01265822785,0.02941176471,0.7285714286,0.0025,0.00125,0.005,0.0075
39,163.4190803,1022.586269,88.19722536,914.606169,266.773551,-8.733651604,-0.0390391967,1,-0.008216119046,-0.0808817694,-0.01194483389,-0.04994259256,0.25718393,0.09936010979,0.2318116214,0,0.3542723805,0.3543592333,0.2396058387,0.1717627953,9.239457299e-06,2.807207728,0.07494668699,0,0,0,0.05405405405,0.6712328767,0.0025,0.00125,0.005,0.007500057516
40,168.9395728,1017.230634,89.51556621,908.948925,267.9075509,-13.53081771,-0.03429698444,1,-0.07856613398,-0.03785356056,-0.08421229368,-0.0638205844,0.2530063946,0.08445338016,0.2278473757,0,0.3547580778,0.354656813,0.2391428313,0.1729239035,9.116454126e-06,2.827049883,0.0783596264,0,0,0,0.05405405405,0.7,0.0025,0.00125,0.005,0.007500073659
41,169.429478,1004.728341,89.15364353,908.39982,281.4720952,-3.04778833,-0.03065109119,1,-0.05240420897,-0.04150814781,-0.05947687112,-0.03631125095,0.2513077673,0.07038233871,0.2344189281,0,0.3547965192,0.3548122716,0.237753087,0.1715032609,8.99456913e-06,2.765001649,0.0777477454,0,0,0,0.06849315068,0.6351351351,0.0025,0.00125,0.005,0.007500125894
42,169.9591149,1006.325834,89.02022243,905.4017242,288.704594,-2.817684986,-0.03341820384,1,-0.04958457117,-0.05560417397,-0.0552910433,-0.02218740371,0.2415492029,0.07456906132,0.2210371078,0,0.3518774205,0.3539590708,0.2355004943,0.1724414574,8.874309876e-06,2.670606109,0.07632842759,0,0,0,0.04225352113,0.7222222222,0.0025,0.00125,0.005,0.007500131173
43,164.8248286,979.507321,88.76811958,877.1436649,293.274768,-3.441191411,-0.02466257968,1,-0.07415369274,-0.04346442736,-0.07898809905,-0.05889134074,0.2400227002,0.0659900888,0.2202141123,0,0.3525652727,0.3538399756,0.2235588697,0.17253411,8.755658102e-06,2.440535254,0.07845088783,0,0,0,0.07142857143,0.75,0.0025,0.00125,0.005,0.007500135685
44,168.9265492,1022.039757,88.89538825,933.144369,290.482834,-5.934063931,-0.01294969103,1,-0.02567933295,-0.04109602935,-0.02811723508,-0.06518687111,0.2488620931,0.08140771626,0.2222771669,0,0.3524926388,0.3536891613,0.2292478143,0.1716780014,8.638592339e-06,2.535525383,0.0745269075,0,0,0.01219512195,0.04225352113,0.6538461538,0.0025,0.00125,0.005,0.007500139511
45,164.6446001,1070.621749,89.26660968,974.5406456,288.4341972,-6.53340031,-0.02423704002,1,-0.007924657814,-0.05549413962,-0.01310252519,-0.05411845089,0.2615089381,0.08738852921,0.2395950098,0,0.3530786195,0.3542939647,0.2465018521,0.1728252339,8.523091384e-06,2.694970759,0.07671981186,0,0,0,0.09210526316,0.7066666667,0.0025,0.00125,0.005,0.007500142721
46,165.3765845,1054.859763,90.23294942,949.3773605,279.5386202,-7.578048119,-0.03535338346,1,-0.06470527048,-0.02602761423,-0.0681363062,-0.05437691399,0.2567837456,0.08043674758,0.236060789,0,0.3549304062,0.3549933753,0.2434456848,0.1726755196,8.409134321e-06,2.603860187,0.07532035973,0,0,0,0.09589041096,0.7105263158,0.0025,0.00125,0.005,0.007500145381
47,166.3493416,1051.391151,89.63975051,961.7514009,279.2934373,0.5207368118,-0.03439960207,1,-0.04768417331,-0.04389735521,-0.05440857214,-0.06045964361,0.255781759,0.08432442215,0.228467405,0,0.3553018545,0.3552137433,0.2439327606,0.1721548506,8.296700512e-06,2.52337223,0.07350438099,0,0,0,0.09722222222,0.6478873239,0.0025,0.00125,0.005,0.007500147548
48,166.4690359,1047.579102,89.10814002,920.807528,284.5080973,1.374762943,-0.0277915378,1,-0.06253364488,-0.03288346601,-0.06981857674,-0.06760054065,0.2533785219,0.08735110311,0.2225610175,0,0.3549076279,0.3550117135,0.2385230789,0.1724331176,8.185769596e-06,2.498887273,0.07355350394,0,0,0,0.08695652174,0.6388888889,0.0025,0.00125,0.005,0.007500149275
49,163.8832929,1019.617891,88.90284217,893.7092457,291.8187344,-8.855712042,-0.02880674023,1,-0.06144792439,-0.05991795742,-0.06712436225,-0.06072584288,0.2483185037,0.08002687407,0.2160025215,0,0.3548888372,0.3549462767,0.23030372,0.1718078069,8.076321487e-06,2.54507984,0.07420683941,0,0,0,0.08219178082,0.6575342466,0.0025,0.00125,0.005,0.00750015061
50,168.1597822,1066.107234,90.43411012,958.6125107,301.1270154,-8.697881483,-0.02874852042,1,-0.005348205987,-0.04953069878,-0.003783220568,-0.05651598988,0.248565755,0.1152053514,0.2142850779,0,0.3548489195,0.3547631518,0.2392847508,0.1720271704,7.968336366e-06,2.427392071,0.07335661753,0,0,0.0119047619,0.09333333333,0.6081081081,0.0025,0.00125,0.005,0.007500151593
