t,Real_GDP,DEBT_FS,DEBT_FS_ST,DEBT_FS_LT,DEP_FS,FS_PR,GDP_G,Financial_Sector_Demand_Met,DEBT_FS_G,DEBT_FS_ST_G,DEBT_FS_LT_G,DEP_FS_G,DEBT_RT_C,DEBT_RT_K,DEBT_RT_I,DEBT_RT_1,DEBT_RT_2,DEBT_RT_3,DEBT_RT_FI,DEBT_RT_CL,FS_HHI,FS_LEV,FS_STR,FS_DR,FS_DEF,PONZI,SPEC,HEDGE,IR,IR_DEP,IR_ST,IR_LT
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.00650658445572198,0.394700088485902,0,0.394700114742482,0.00358784193337886,0.00322936459612692,9.70467998821917e-06,0,0.0206454644305721,0,0,0.00019154927267475,1.06086686542825e-05,0.00374505515071227,7.18616957571559e-06,0,0,0,6.28694008357689e-05,1.11942107535116e-06,0,0.0108790072804602,0.00114371237803323,0,0,0,0,0,0,0,0,0
3,0.0224235424266494,1.11526691095608,0.0060376318060179,1.11298220357421,0.0177316689560502,0.00908813089934609,2.92435193090524e-05,0,0.00915687990264129,0.000152258634446372,0.0142565757998512,0.000358516612806552,3.77057116031574e-05,0.0103049136699991,8.58387713734435e-05,0,0,0,0.000275926766868017,1.52619157918031e-05,0,0.018635997944777,0.00132621650483307,0,0,0,0,0,0,0,0,0
4,0.124487932437277,1.61367499443146,0.0254946252877888,1.6082748793469,6.13448885834328,0.013213184471288,0.000184793710831908,0,0.00676610524427326,0.000538983770876246,0.00909274748590843,0.0987741778934803,6.79992144513013e-05,0.0149462949102167,0.000130121885206167,1.11862137689342e-08,8.88326845238442e-06,4.08613393132888e-06,0.000692867830934227,5.82239456004197e-05,0,0.220499217847774,0.00152527774670604,0,0,0,0,0,0,0,0,0
5,0.327946312348301,3.32915842498542,0.0921926191176088,3.35143279695687,10.9530425696218,0.027442502623981,0.000587562377564647,0,0.0117883389104575,0.00132300720579939,0.0158568285810559,0.0873958395885913,0.000622191766758512,0.0213147117517216,0.00320975060398834,2.71609337798983e-08,4.28172953846931e-05,1.69154806529465e-06,0.0018208020346947,0.000208074993281157,0,0.271273695724204,0.00199059841782669,0,0,0,0,0,0,0,0,0
6,0.539339518809313,9.28838188456354,0.244694378891457,9.27082941828322,13.418074198383,0.0305964939360713,0.00123637130917063,0,0.0263523477771564,0.00298471684978925,0.0327821840686246,0.0473615883419423,0.00587433643419297,0.0254413064266367,0.00566509167985317,6.85439319754706e-08,0.000192215481594477,1.02701622840097e-05,0.0042049504458688,0.000606948985901889,0,0.300527711696121,0.00362269492010012,0,0,0,0,0,0,0,0,0
7,0.88252143618948,4.5289851125998,0.456993686171142,4.41923164464965,16.8885382155463,0.0367224905885448,0.00220899750104896,0,0.0243291043221251,0.0039938908280278,0.0294200024975465,0.0538725930964538,0.0014228166256995,0.0313435504817084,0.00615592504149025,6.85439329688239e-08,0.000614657727074193,4.28247801150606e-05,0.00355084973366172,0.00119516846886471,0,0.285209187670711,0.00153747202336776,0,0,0,0,0,0,0,0,0
8,1.16309739020683,4.91805470930914,0.255484550755031,4.93657202243232,18.8178359758856,0.0443771777546521,0.00364137495462699,0,0.0069628169121195,0.00867065463005204,0.00815098632251711,0.0464861220174605,0.00203682159652066,0.0317570812575269,0.00632884352900102,7.30990093490913e-08,0.00148452412693501,7.8670985012817e-05,0.00384711073071843,0.000313449413490007,0,0.285426046725,0.0013475301092197,0,0,0.000316144884111982,0,0.000316144879845108,0,0,0,0
9,1.32846048181327,8.22057980675281,0.204467029504924,8.24350797082178,20.930875509354,0.0755958863774126,0.00462840929330741,0,0.0128123866355242,0.00166617555700203,0.014927455755988,0.0363539178364034,0.00247123066368805,0.0348427508987451,0.0465056545834102,6.10460507485294e-08,0.00124614968339338,0.000130876834446163,0.0189448137423398,0.000256344561028379,0,0.288384079535862,0.00175644061672948,0,0,0,0,0,0,0,0,0
10,2.2326931304269,11.5473474570911,0.374303682563847,11.5249368243407,18.5476577655737,0.103390424653746,0.00622703958350859,0,0.0137632497867778,0.00254741380933362,0.015773835500697,0.0354078711841217,0.00494267231180667,0.0310234678182618,0.028159497277707,0,0.00119105777947832,0.000228132578053865,0.0120988331700994,0.000246680421834501,0,0.263002635374496,0.00220614735165334,0,0,0.00217571317222897,0.00318210540886118,0.00228858871918731,0,0,0,0
