t,Real_GDP,DEBT_FS,DEBT_FS_ST,DEBT_FS_LT,DEP_FS,FS_PR,GDP_G,Financial_Sector_Demand_Met,DEBT_FS_G,DEBT_FS_ST_G,DEBT_FS_LT_G,DEP_FS_G,DEBT_RT_C,DEBT_RT_K,DEBT_RT_I,DEBT_RT_1,DEBT_RT_2,DEBT_RT_3,DEBT_RT_FI,DEBT_RT_CL,FS_HHI,FS_LEV,FS_STR,FS_DR,FS_DEF,PONZI,SPEC,HEDGE,IR,IR_DEP,IR_ST,IR_LT
1,164.0313278,19.11800622,19.11800622,0,28.09373453,-0.0007733698859,-0.005344036806,1,0,0,0,0,0,0,0,0,0,0,0,0.04003272369,3.469446952e-17,0.683016382442,1,0,0,0,0,0.01666666667,0.0025,0.00125,0.005,0.0075
2,168.491895824,264.860474642,39.65379082,225.20668382,57.0430820112,1.9381901715,-0.00403504841572,1,12.8539799362,1.074159321,0,1.040837730404,0.0965577363736,0.01393501987908,0.078797616324,0,0.01420294487,0.03398473862,0.0874767006708,0.0831953771682,-6.938893904e-17,4.77244561818,0.149908372084,0,0,0.01666666667,0,0.9833333333,0.0025,0.00125,0.005,0.0075
3,170.518262182,414.023289046,55.9339584324,358.089330618,84.8375139412,2.97310109234,0.00029630539737812,1,0.564039145108,0.410557661234,0.591319219736,0.4955916271,0.153423079864,0.0595427776074,0.141660363126,0.0002953030011,0.04405869869,0.1030047459,0.144223755986,0.117228586328,6.938893904e-17,4.98980707028,0.135156059708,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
4,173.723698236,474.859388866,61.3787240012,413.480664862,114.6241568788,3.70654007222,0.00940863034766,1,0.147061848166,0.0973580778228,0.15483238908,0.358577224792,0.16644333213,0.099705392734,0.207167666854,0.000514629021906,0.0854672838132,0.20232291343,0.177733544192,0.13055860611,-6.938893904e-17,4.21560340814,0.12932481392,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
5,175.612703574,543.39158767,63.6374105944,479.754177064,146.112867602,4.30947537784,0.032198588098,1,0.144429521408,0.0368020392426,0.160441600582,0.280082347208,0.184365931486,0.133949414563,0.23299705794,0.00066028992059,0.140123702398,0.295766353416,0.199767998044,0.134196508412,6.938893904e-17,3.76537576146,0.117151775048,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
6,173.217897554,625.91238494,68.5291098904,557.38327505,168.773531508,4.85771758988,0.037919582601,1,0.151894585468,0.0768716445044,0.16185555654,0.1561089863624,0.213115562844,0.164357069956,0.271110750906,0.000731558606984,0.188308357522,0.347664869398,0.232379945424,0.144201079992,-6.938893904e-17,3.75027982028,0.10955968942,0,0,0,0.0038313014248,0.996168698572,0.0025,0.00125,0.005,0.0075
7,163.832058214,671.357102134,76.8553834948,594.501718642,185.006352958,5.39815203664,0.0234556716018,1,0.0730275635396,0.1215204661378,0.0671313184938,0.0969833813744,0.220042788148,0.188009532758,0.304529725076,0.000436255605846,0.228163807708,0.365463663486,0.249776373492,0.162430555506,6.938893904e-17,3.6661481803,0.114500902576,0,0,0,0.0038011889908,0.996198811004,0.0025,0.00125,0.005,0.0075
8,169.218360196,689.898934404,84.1929944774,605.705939928,195.778110196,5.81069610852,0.007557980492828,1,0.02775544376988,0.0956842123676,0.019009890402918,0.0627699478861,0.216973289892,0.232319408964,0.30372733754,0.000216929585086,0.269814788818,0.354675239704,0.253544632814,0.178959638082,-6.938893904e-17,3.54594413724,0.122050984144,0,0,0.015984872766,0.0043983639264,0.979616763294,0.0025,0.00125,0.005,0.0075
9,162.774797928,729.376834852,80.8121979602,648.564636886,208.444453616,6.45148776588,-0.02804746073668,1,0.0572660627682,-0.04012148458424,0.070812789982,0.06643105989624,0.251655367394,0.241467205664,0.29493997866,7.12686864032e-05,0.309988004042,0.35295185653,0.268005662612,0.174520065112,6.938893904e-17,3.51492251114,0.110822412584,0,0,0,0.063219115114,0.936780884884,0.0025,0.00125,0.005,0.0075
10,161.343556106,727.62191715,85.9613792738,641.660537882,206.752647292,6.30714537062,-0.0518140301794,1,-0.002359017993668,0.063641385110604,-0.01060119481982,-0.0070716375714502,0.237729071282,0.221832603726,0.257711974492,0.00042778039000382,0.338388947616,0.356741574008,0.244592411058,0.18832377713,-6.938893904e-17,3.53331212488,0.11815039845,0.0004058710518,0.2558601808,0.0050500042002,0.0423532584756,0.952596737322,0.0025,0.00125,0.005,0.0075
11,159.73570742,742.169190092,91.192570668,650.976619426,206.843769086,5.56458596472,-0.0485550998796,1,0.020008897671158,0.0604941853106,0.01454061592622,0.001256501120262,0.240392027184,0.207849288822,0.22075995436,0.00761037446988,0.35924623242,0.359076669654,0.229163563724,0.202978334238,1.9381296264068e-05,3.6017810119,0.122885175196,0.00165328350012,1.08022352308,0,0.0738890927966,0.926110907202,0.0025,0.00125,0.005,0.0075
12,157.682174162,711.615987092,99.1627643726,612.45322272,213.052613368,6.70422953146,-0.059192475139,1,-0.04112574633278,0.0873862921782,-0.05915095150336,0.03106131327148,0.221121467556,0.192587843194,0.201772152296,0.0226636933572,0.364973939674,0.359999017594,0.210299371306,0.223370726686,3.96466531581487e-05,3.34935857368,0.139402764934,0,0,0,0.0119132183242,0.98808678167,0.0025,0.00125,0.005,0.0075000387626
13,149.276402054,678.078694302,108.0165544194,570.06213988,226.175805794,6.50818895476,-0.061321156937,1,-0.0471419821736,0.0888858197408,-0.0692139620814,0.062459397380966,0.212808247652,0.174732563194,0.169525040066,0.04709601226998,0.359326263946,0.357728051072,0.191217496456,0.247781789444,3.94132681282513e-05,3.01063788718,0.159319391668,9.73926753200001e-05,0.0545424341200001,0,0.0271653509712,0.972834649024,0.0025,0.00125,0.005,0.00750011394556
