t,Real_GDP,DEBT_FS,DEBT_FS_ST,DEBT_FS_LT,DEP_FS,FS_PR,GDP_G,Financial_Sector_Demand_Met,DEBT_FS_G,DEBT_FS_ST_G,DEBT_FS_LT_G,DEP_FS_G,DEBT_RT_C,DEBT_RT_K,DEBT_RT_I,DEBT_RT_1,DEBT_RT_2,DEBT_RT_3,DEBT_RT_FI,DEBT_RT_CL,FS_HHI,FS_LEV,FS_STR,FS_DR,FS_DEF,PONZI,SPEC,HEDGE,IR,IR_DEP,IR_ST,IR_LT
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.00650658445572198,0.394700088485902,0,0.394700114742482,0.00358784193337886,0.00322936459612692,9.70467998821917e-06,0,0.0206454644305721,0,0,0.00019154927267475,1.06086686542825e-05,0.00374505515071227,7.18616957571559e-06,0,0,0,6.28694008357689e-05,1.11942107535116e-06,0,0.0108790072804602,0.00114371237803323,0,0,0,0,0,0,0,0,0
3,0.0224235424266494,1.11526691095608,0.0060376318060179,1.11298220357421,0.0177316689560502,0.00908813089934609,2.92435193090524e-05,0,0.00915687990264129,0.000152258634446372,0.0142565757998512,0.000358516612806552,3.77057116031574e-05,0.0103049136699991,8.58387713734435e-05,0,0,0,0.000275926766868017,1.52619157918031e-05,0,0.018635997944777,0.00132621650483307,0,0,0,0,0,0,0,0,0
4,0.124487932437277,1.61367499443146,0.0254946252877888,1.6082748793469,0.0579420211850278,0.013213184471288,0.000184793710831908,0,0.00676610524427326,0.000538983770876246,0.00909274748590843,0.000993092173452276,6.79992144513013e-05,0.0149462949102167,0.000130121885206167,1.11862137689342e-08,8.88326845238442e-06,4.08613393132888e-06,0.000692867830934227,5.82239456004197e-05,0,0.0223713730451931,0.00152527774670604,0,0,0,0,0,0,0,0,0
5,0.291376887533749,2.07550773081989,0.0921926191176088,2.07057934030901,0.211329986887828,0.0170719759469396,0.000546695483361053,0,0.00636262823760729,0.00132300720579939,0.00844039443326042,0.00216990719701091,0.000126255622986989,0.0192078130183543,0.000182576017189963,2.71609337798983e-08,4.28172953846931e-05,1.69154806529465e-06,0.00104103249668841,0.000211233698622598,0,0.0234834305785647,0.00152102838446492,0,0,0,0,0,0,0,0,0
6,0.390380121620337,6.26890353025693,0.22868373301702,6.24988976374017,0.525168232281754,0.0187274016560609,0.00101929598545244,0,0.0208843959428013,0.00261570128522428,0.026766608341249,0.00370281247220361,0.00408393450361034,0.0212699414964698,0.00389797863425304,6.85439319754706e-08,0.000192215481594477,1.02701622840097e-05,0.00283509677208164,0.000572559571105897,0,0.0566951736666243,0.00365900509564397,0,0,0,0,0,0,0,0,0
7,0.464473435538692,3.14493504261545,0.36763852917142,3.0900722474407,4.24177617362981,0.0255325197943735,0.00131701072653104,0,0.0209491333667219,0.00275101951068702,0.0266998565279917,0.0360096404058315,0.00044672357460444,0.0266668481170637,0.00424021880801388,6.85439329688239e-08,0.000594640072258513,3.99052999326881e-05,0.00269583172147499,0.000935339052898797,0,0.0969353070999675,0.00159210409982749,0,0,0,0,0,0,0,0,0
8,0.590608982039152,3.38937554724032,0.211046602005435,3.36625492440663,6.63782088081988,0.0288948836914096,0.00167713648845761,0,0.00517373927901787,0.00721015608398503,0.00589926586039099,0.0388892848035623,0.000849967116048134,0.0282130141152715,0.00401623422355905,7.30990093490913e-08,0.00131068910491644,6.09054056963581e-05,0.00278384343376738,0.000280801079280749,0,0.131737087804573,0.00123147914056422,0,0,0.000308384354729926,0,0.000308384349468995,0,0,0,0
9,0.541551110609767,5.61110853058194,0.139856189471245,5.61865121042965,10.281358786558,0.0512757522828394,0.00195427976873389,0,0.010730440442425,0.00140611943700824,0.0129383557620855,0.0349251860409565,0.000968176969362771,0.0305737893306776,0.0394176038933982,6.10460507485294e-08,0.00108305622917115,8.7697106313476e-05,0.0158921524014851,0.000125826756950215,0,0.174889084947303,0.00163099381220145,0,0,0,0,0,0,0,0,0
10,1.7482553129419,6.91411855230187,0.19791151479902,6.90595081380656,12.1781280788019,0.0628706538308485,0.00364981822671414,0,0.00927873104725181,0.000990889389338056,0.0109122425942836,0.029654725110583,0.00314774849989369,0.0283400618213335,0.0241704181209745,0,0.000945407604036418,0.000109430416701321,0.0100418323714138,0.000168576953784606,0,0.191934202390949,0.00186249329717814,0,0,0,0.00726650276270774,0.00726650276695982,0,0,0,0
