t,Real_GDP,DEBT_FS,DEBT_FS_ST,DEBT_FS_LT,DEP_FS,FS_PR,GDP_G,Financial_Sector_Demand_Met,DEBT_FS_G,DEBT_FS_ST_G,DEBT_FS_LT_G,DEP_FS_G,DEBT_RT_C,DEBT_RT_K,DEBT_RT_I,DEBT_RT_1,DEBT_RT_2,DEBT_RT_3,DEBT_RT_FI,DEBT_RT_CL,FS_HHI,FS_LEV,FS_STR,FS_DR,FS_DEF,PONZI,SPEC,HEDGE,IR,IR_DEP,IR_ST,IR_LT
1,164.0313278,19.11800622,19.11800622,0,18.73064508,-0.0007733698859,-0.005344036806,1,0,0,0,0,0,0,0,0,0,0,0,0.04003272369,3.469446952e-17,1.020680609,1,0,0,0,0,0.01666666667,0.0025,0.00125,0.005,0.0075
2,171.0101204,117.5463455,39.65379082,77.89255473,37.32306439,0.7328927517,-0.0002790668262,1,5.148462563,1.074159321,0,0.9926203415,0.02356176989,0.01968529975,0.04559969848,0,0.01420294487,0.03398473862,0.03296603615,0.08277078325,-6.938893904e-17,3.150556625,0.3416164767,0,0,0.01666666667,0,0.9833333333,0.0025,0.00125,0.005,0.0075
3,165.8357812,213.6209369,53.6160931,160.0051313,62.1125789,1.423338756,-0.002967855053,1,0.8281708217,0.3521051077,1.075484496,0.6643886212,0.0525449304,0.06461921577,0.09121767096,0.0002953030011,0.04405869869,0.1030047459,0.06861573314,0.1117967949,6.938893904e-17,3.441899913,0.2572627404,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
4,170.7688913,259.3841248,62.95673953,196.4527439,75.43191357,1.898807252,0.001630072387,1,0.2237713205,0.1747103162,0.2412543962,0.2150059465,0.06138757839,0.1045123318,0.1185467008,0.0005102870472,0.08206209264,0.2007142277,0.08755543938,0.1334123103,-6.938893904e-17,3.44674873,0.2490820899,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
5,173.0652322,306.6624089,66.78330406,240.180881,97.59960592,2.325584272,0.02055821974,1,0.1899826406,0.06079841247,0.2336723488,0.2954199939,0.07224710025,0.1589263721,0.1455831051,0.0006570675623,0.1392356155,0.2952348142,0.1067290355,0.1405406381,6.938893904e-17,3.160664175,0.2246183424,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
6,170.9899804,362.7869327,72.67803354,290.5110269,118.3725282,2.678282236,0.01515340795,1,0.1923813397,0.08826651443,0.2233196317,0.2136540642,0.08995113564,0.2096797798,0.1716624774,0.0007299002514,0.1937703149,0.3476205683,0.1294118364,0.154499971,-6.938893904e-17,3.11309592,0.211297522,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
7,166.6406356,415.2662658,80.84557113,334.7316033,144.0546286,3.223843746,0.01731563143,1,0.1976770969,0.1134468748,0.2203031877,0.2313270886,0.0974780657,0.2387843995,0.2166723714,0.0004345972503,0.2425495381,0.3661506569,0.1538882824,0.1735641429,6.938893904e-17,3.212511082,0.20017978,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
8,175.608866,479.3911505,80.43546341,399.394698,161.76516,3.950640891,0.01956909865,1,0.1648747411,0.0194077176,0.2045723612,0.2391423743,0.1161173777,0.2941084972,0.2501943114,0.0002196410801,0.2979505203,0.3574996413,0.1822277572,0.1715377974,-6.938893904e-17,3.40865886,0.172006156,0,0,0.01666666667,0,0.9846153846,0.0025,0.00125,0.005,0.0075
9,171.01621,541.6062807,79.42637956,462.4618194,189.5313789,4.622336885,0.004318805713,1,0.1415133791,-0.005927984193,0.1722688545,0.2224115778,0.1285533231,0.3174278502,0.4078597849,7.286088707e-05,0.3303502786,0.3537905028,0.2478095329,0.1700899804,6.938893904e-17,3.314944467,0.1532528053,0,0,0,0,1,0.0025,0.00125,0.005,0.0075
10,174.2238482,556.4757619,79.01229272,477.845571,214.726425,4.85162217,0.01220583113,1,0.0578086141,-0.004964342838,0.06951744632,0.1362173125,0.1290985677,0.2983963217,0.3489588887,0,0.3510956804,0.3565636183,0.2270304981,0.1699864818,-6.938893904e-17,3.3611533,0.1487619874,0,0,0,0.01666666667,1,0.0025,0.00125,0.005,0.0075
11,174.6664885,576.0577245,78.74931435,497.3710933,221.4339104,5.0214391,0.02266760532,1,0.05894607008,0.0002894578761,0.06959111948,0.147429102,0.2725302369,0.2830256921,0.3046459692,0,0.3617085653,0.3574072208,0.2630924652,0.1692588663,6.938893904e-17,3.292005231,0.1451393185,0,0,0,0.01639344262,1,0.0025,0.00125,0.005,0.0075
12,175.5443354,572.6605762,80.47231256,492.6579635,229.4115709,5.198748385,0.0173678936,1,0.02802611183,0.02405511666,0.02922358484,0.1322668241,0.208640674,0.2723154139,0.3894108327,0,0.3583150885,0.3572969607,0.2681654063,0.1716690166,-6.938893904e-17,3.052576553,0.1479844443,0,0,0,0.01639344262,1,0.0025,0.00125,0.005,0.0075
13,172.2631903,576.9324297,80.73494782,496.7682161,252.732287,5.370249158,0.0229192992,1,0.03171862164,0.006985794847,0.03680352201,0.1812963485,0.1740706981,0.2369606482,0.4085541491,0,0.3574711808,0.3554969101,0.2521718319,0.1724218466,6.938893904e-17,2.658987257,0.1516898524,0,0,0,0.03125,1,0.0025,0.00125,0.005,0.0075
14,176.6216276,616.4682552,82.47427126,536.1462869,268.6603252,5.819751852,0.02098234874,1,0.104435908,0.0439032788,0.1219477474,0.1633571233,0.3565066842,0.1947367033,0.3851275707,0,0.3576672979,0.3559009447,0.2801683131,0.1794493898,-6.938893904e-17,2.702463095,0.1447334548,0,0,0.01666666667,0.05970149254,0.9852941176,0.0025,0.00125,0.005,0.0075
15,171.667473,657.4917109,85.77357643,577.1253368,282.992692,6.286764083,0.004347694395,1,0.1142245351,0.08163867582,0.1309652555,0.1240313881,0.3524895319,0.165573756,0.3939287711,0.00405583919,0.3576125851,0.356704094,0.3386108214,0.1863903921,6.938893904e-17,2.785859407,0.1396947961,0,0,0,0.07462686567,1,0.0025,0.00125,0.005,0.0075
16,172.0801069,664.2025469,94.86777464,577.8819191,282.7562081,6.395378243,-0.003681210164,1,0.05903760828,0.1426354753,0.05517318269,0.105255214,0.4152692815,0.1365300102,0.3397422734,0.0108067617,0.3589960177,0.3574150387,0.3058231386,0.2089582713,-6.938893904e-17,2.856848242,0.1530322184,0.008888454411,5.136477093,0,0.1029411765,1,0.0025,0.00125,0.005,0.0075
17,172.4675829,676.2039808,103.0898861,590.5450934,297.6448381,6.575484338,0.002172473861,1,0.05621863219,0.08666917178,0.05631584524,0.1240600446,0.3783841169,0.1300777022,0.4076324841,0.02748462044,0.3589367775,0.3581076471,0.2823111419,0.2308804621,0.0001129172731,2.925268303,0.1661114856,0,0,0,0.08823529412,1,0.0025,0.00125,0.005,0.0075
18,171.5394637,664.8331567,106.3415014,581.625388,306.0403573,6.565098047,-0.01008200466,1,0.01230579662,0.05287007553,0.01237964248,0.1042099622,0.2852724235,0.1168747287,0.3543354387,0.05155369723,0.3599441225,0.3588838727,0.2701203605,0.2408231671,0.0001129172731,2.786000427,0.173985409,0.009739795521,5.192916022,0,0.07352941176,1,0.0025,0.00125,0.005,0.007500225835
19,168.7635305,644.5132908,110.1943212,559.4672625,317.2755053,6.387118634,-0.007317473795,1,0.02560424527,0.06087920384,0.02991198502,0.105567096,0.2329882771,0.1137782355,0.2772129497,0.08461524004,0.3599092917,0.359482506,0.2163562199,0.2515611547,0.0002596864669,2.533664137,0.1943745535,0.009530557693,4.746421742,0,0.07352941176,1,0.0025,0.00125,0.005,0.007500427627
20,174.9605736,667.9841459,114.5199472,586.0625638,316.3719885,6.567029589,0.005873159299,1,0.1139173886,0.0763655724,0.1304532963,0.07765563911,0.2152571033,0.1060456305,0.2489894793,0.1159336373,0.3598976233,0.3594165745,0.2139193725,0.261546254,0.0002596864669,2.730017493,0.1946630734,0.007479383975,3.669355214,0.01666666667,0.08450704225,0.9857142857,0.0025,0.00125,0.005,0.007500606342
21,170.4041423,687.610247,122.7210112,598.0245568,319.1043453,6.73871944,0.007879119947,1,0.1008588685,0.07161253808,0.1205307859,0.08627151784,0.2145260825,0.1005968044,0.2285742824,0.1404740558,0.3592871804,0.3588968159,0.2011128603,0.2831990684,0.0002563995605,2.722555004,0.2043181891,0.01255686934,7.31268126,0,0.05970149254,1,0.0025,0.00125,0.005,0.007500983511
22,171.3447595,682.2935125,129.2485532,585.9897315,329.5631063,6.717905874,0.01672064625,1,0.06057696323,0.07327004362,0.06191989396,0.107144826,0.2018784116,0.09460060761,0.2103829155,0.15647333,0.3592480151,0.3592400571,0.1805789844,0.3017659197,0.0002401443511,2.682749493,0.217288427,0.02154245593,11.7444726,0,0.05970149254,1,0.0025,0.00125,0.005,0.007501359054
23,173.188721,686.0166534,136.3579911,602.2731857,331.3248474,6.729895765,0.02187609856,1,0.04534335433,0.06042665804,0.04788759284,0.1202007092,0.2020881798,0.08413105778,0.2065569036,0.1904293532,0.3596214699,0.3594208032,0.1803793924,0.3210698843,0.0002371292437,2.595548315,0.2257734446,0.007876350725,4.206442748,0,0.06060606061,1,0.0025,0.00125,0.005,0.007501700412
24,173.3825336,712.0726816,141.8214795,625.668284,331.4333597,6.825193368,0.02678065955,1,0.08989915793,0.06909774398,0.1112655421,0.1182185195,0.2137735753,0.07337103899,0.2964467528,0.229512621,0.3592867683,0.3593340609,0.2201740638,0.3369645801,0.0002340753989,2.592403456,0.2523773294,0.01291710982,7.135473054,0,0.06060606061,1,0.0025,0.00125,0.005,0.007502001566
25,175.4197928,751.2395366,149.4912992,664.2301403,335.6774777,7.239019318,0.03057149001,1,0.05500401301,0.05408080472,0.06163306876,0.1393353411,0.2275576755,0.07057624073,0.3457841687,0.2659404821,0.3590875596,0.359295817,0.236508616,0.3581773847,0.0005275660472,2.592079818,0.275404635,0.007855967273,4.03863566,0,0.0447761194,1,0.0025,0.00125,0.005,0.007502266534
26,175.9279505,761.2187723,150.3161629,676.2446082,341.0822749,7.557498541,0.04182617446,1,0.1421255398,0.04744759378,0.1716051524,0.1449615087,0.2591174919,0.06543626953,0.2670613251,0.3024726138,0.3587303727,0.3586848601,0.2249055932,0.3613665223,0.0005275660472,2.904582647,0.2745708398,0,0,0.01639344262,0.05797101449,0.985915493,0.0025,0.00125,0.005,0.007502499013
27,173.3968928,799.6068558,148.3901365,714.6684379,363.4311567,7.927637695,0.03733066014,1,0.1372941579,0.02457258865,0.1724976318,0.1008948185,0.5116963588,0.05521769565,0.359505379,0.3317548009,0.3581675115,0.3581469842,0.395680011,0.355605815,0.0005210350422,2.974263722,0.2432661336,0,0,0,0.08333333333,1,0.0025,0.00125,0.005,0.007502702327
28,178.0594949,824.2240845,148.8912695,721.9875484,378.5160625,7.936961525,0.04481303982,1,0.1181420395,0.1040814244,0.1350593704,0.09845541171,0.4025603837,0.06014804078,0.3006822978,0.3489306689,0.3577065634,0.3577416048,0.3222445764,0.3571331647,0.0005145423751,3.122594477,0.2523439298,0,0,0,0.07042253521,1,0.0025,0.00125,0.005,0.007502879467
29,180.6362312,820.4936213,148.6599609,727.1051804,396.0342016,8.109342784,0.06529491107,1,0.07148491385,0.06974785937,0.08081689187,0.08699054686,0.4612544946,0.05688537393,0.2610781487,0.3586820793,0.3575443069,0.3576209121,0.3051434274,0.354173518,0.0005081280551,2.773994265,0.2513965322,0,0,0,0.1194029851,1,0.0025,0.00125,0.005,0.007503573193
30,179.2597318,814.847128,152.9017584,722.2315058,381.0370227,8.161567191,0.05482517091,1,0.1048463599,0.05125889089,0.127741883,0.1011082587,0.4700758027,0.05402041143,0.4339123147,0.3573812742,0.3583978765,0.3581238037,0.3183486342,0.3573411634,0.0005017913528,2.723621598,0.2576295111,0,0,0,0.08219178082,1,0.0025,0.00125,0.005,0.007504225774
31,180.4027286,795.7049939,156.1435684,702.9733821,379.5937587,7.947536391,0.05385620154,1,0.06336147323,0.05002417458,0.08451495246,0.0849685354,0.4031777285,0.04751739044,0.3800497036,0.3557061722,0.3579810628,0.3580949723,0.3204065336,0.3567102213,0.0004955313066,2.604823062,0.2428615144,0.004740200127,2.861387512,0,0.1081081081,1,0.0025,0.00125,0.005,0.007504800499
32,186.8820645,796.7614687,157.9458575,684.8328702,353.401375,7.936785331,0.06349491157,1,0.1405004283,0.06438700636,0.1688369487,0.09048678843,0.4895171084,0.05613156211,0.4769737072,0.3562306528,0.3588746091,0.358228462,0.3368891812,0.3571418407,0.0004893469734,2.71051256,0.2337365275,0.007969767827,4.998816694,0.015625,0.1081081081,0.9866666667,0.0025,0.00125,0.005,0.007505305308
33,188.6269473,812.4582306,156.118958,716.3246622,363.9239857,8.170868374,0.05851695636,1,0.174101499,0.05341873332,0.2344309026,0.1309921097,0.4303754457,0.04997687569,0.3670269438,0.3556101742,0.3578193399,0.357756772,0.3013140139,0.3491109052,0.0004832374288,2.768392857,0.2247573429,0,0,0,0.1029411765,1,0.0025,0.00125,0.005,0.007505747343
34,189.0711553,837.96574,162.3646019,740.4897422,378.080413,8.197398276,0.07357912087,1,0.09363453865,0.05743148389,0.1106071422,0.1055803249,0.4927170096,0.05739053965,0.403503925,0.3533823818,0.3578263802,0.3577873583,0.3120922995,0.3618482659,0.000477201766,2.753359234,0.2239908072,0.01424052705,10.5449642,0,0.125,1,0.0025,0.00125,0.005,0.007506133029
35,191.673349,859.7095324,162.335088,756.4642527,385.7618904,8.63625451,0.08129997153,1,0.07339005813,0.05510766324,0.08733568374,0.06302678311,0.4603521166,0.05805657738,0.3143973493,0.3538452931,0.3581956116,0.358027592,0.29708825,0.3576984905,0.0007278009664,2.683410712,0.2301538842,0.01142804579,8.432068136,0,0.1315789474,1,0.0025,0.00125,0.005,0.007506468148
36,197.9742777,859.0966442,163.265629,761.1665173,390.1214244,8.542672199,0.07548984431,1,0.06182913571,0.0646644279,0.07499334864,0.06524309536,0.5037708214,0.05363926236,0.358335385,0.3538405483,0.3578783521,0.3579381887,0.3256985069,0.357060748,0.0007252627804,2.654467073,0.2376433517,0.007947171224,5.995570825,0,0.1111111111,1,0.0025,0.00125,0.005,0.007506757902
37,192.9992069,858.8440307,166.1831186,762.4089591,371.4925573,8.680878272,0.06271335982,1,0.04274648858,0.05015579796,0.05544220698,0.08497601066,0.5985609208,0.04670062687,0.4042380704,0.3546550035,0.3585158735,0.3583171834,0.3463637112,0.366546896,0.0007163312121,2.551065492,0.2509680898,0.01338406479,8.465631115,0,0.1066666667,1,0.0025,0.00125,0.005,0.007507006971
38,197.4971836,889.2899184,165.8373289,795.3938711,388.0754663,9.015017207,0.06166786366,1,0.1634879764,0.03519540649,0.2061628374,0.1006628534,0.4776532261,0.049304467,0.3839873206,0.3582278735,0.3584874502,0.3582189671,0.3010858556,0.360249663,0.0007074673291,2.611438843,0.2398949335,0.01001474652,6.557531056,0.01515151515,0.1,0.9857142857,0.0025,0.00125,0.005,0.007507219566
39,192.7088402,971.8006182,165.3604997,875.166748,379.654448,9.349209285,0.05586585434,1,0.1356951541,0.04199633643,0.1637216425,0.08636339244,0.5593258955,0.05016512648,0.3848978508,0.3568065368,0.3581322887,0.3579145983,0.3612193039,0.3563244837,0.0006987096329,2.787935001,0.2314338075,0.02274793028,14.82541725,0,0.1184210526,0.985915493,0.0025,0.00125,0.005,0.007507399473
40,194.4600917,976.5748547,170.1308401,880.1210116,385.693124,9.938546445,0.05424554254,1,0.1050520011,0.08127422921,0.1242605646,0.0748933202,0.5300876535,0.04307206887,0.36333946,0.3569638453,0.3577785449,0.3579387306,0.3479551255,0.3602694305,0.001522904967,2.729868382,0.2362816141,0.01143635371,7.791996733,0,0.1204819277,0.9861111111,0.0025,0.00125,0.005,0.007507550099
41,197.3430588,963.1340659,169.6414874,865.7089505,394.0658511,9.881122999,0.06146093415,1,0.08452342988,0.04550180986,0.1096898156,0.06991498901,0.6205776546,0.04823918937,0.3101281256,0.3610369817,0.3580443145,0.357785655,0.3632262462,0.3616196638,0.001518948984,2.718908744,0.2334324819,0.01293477181,8.725799778,0,0.1408450704,0.9861111111,0.0025,0.00125,0.005,0.00750767451
42,196.0059132,956.6687861,167.9967808,862.8022727,393.5231939,9.726713936,0.06121706899,1,0.07840801769,0.04580577102,0.09444181678,0.04549590593,0.6570039609,0.05465694177,0.2707076318,0.3578709868,0.358245998,0.3582277005,0.3755094543,0.364096694,0.001501143272,2.597315458,0.2312265048,0.01085658785,8.317470571,0,0.1506849315,1,0.0025,0.00125,0.005,0.007507975602
43,197.6038867,917.4808634,169.2562382,821.9042841,409.3390284,9.495153323,0.06233742149,1,0.03643530162,0.03751546517,0.04491818888,0.07326094282,0.5795556727,0.05064674805,0.2629775172,0.3561904373,0.358875533,0.3587423111,0.3359688151,0.3589009286,0.001483456385,2.60458479,0.2380339427,0.01225587975,8.113865213,0,0.1232876712,1,0.0025,0.00125,0.005,0.007509590955
44,204.623517,936.4716203,169.2669565,840.0750309,418.6182692,9.442622352,0.06886598432,1,0.1068087043,0.04702448792,0.1351748414,0.09045317979,0.6457037338,0.06198232445,0.2350370866,0.358944059,0.3593333369,0.3589613308,0.3623478003,0.3569379732,0.001465968109,2.612227963,0.2371971865,0.01341701463,8.500399779,0.01515151515,0.1142857143,0.9864864865,0.0025,0.00125,0.005,0.007511581233
45,199.9681958,935.4742156,170.36835,836.9809186,432.3855232,9.338997814,0.06789882884,1,0.1037548448,0.03429257525,0.1344422631,0.06974962799,0.6952156627,0.1094534339,0.2792411309,0.3593845743,0.3588349832,0.3587413274,0.402565446,0.3619096027,0.001454309312,2.620586254,0.2307102559,0.02107784026,17.64175011,0,0.1184210526,0.9866666667,0.0025,0.00125,0.005,0.007513337702
46,201.4148959,954.0023574,173.8321714,856.2015375,420.2071223,9.188700515,0.06446721212,1,0.07818598304,0.0583880069,0.09208228004,0.06715253952,0.6092975937,0.1166723605,0.3110658658,0.3588742989,0.3589813519,0.3587974715,0.3726216641,0.3603214031,0.001437712592,2.67176909,0.2391869922,0.02400420754,15.66442469,0,0.1428571429,0.9868421053,0.0025,0.00125,0.005,0.007514884136
47,206.3209814,916.1777149,173.1293464,818.1203514,423.5861562,9.524219732,0.06876554441,1,0.07861615275,0.04199749905,0.1037602006,0.07189252536,0.5364755964,0.1007558891,0.3486074369,0.3574658906,0.3589208061,0.3587416321,0.3232505649,0.3609128341,0.001419804803,2.657649568,0.2361416408,0.02567141226,18.41276909,0,0.1527777778,0.9871794872,0.0025,0.00125,0.005,0.007516241923
48,215.0413262,902.9084724,179.0487644,804.9553643,424.6801527,9.385161212,0.06428885928,1,0.0992376981,0.04575946801,0.1283572318,0.05656995067,0.4573525601,0.08972940097,0.3122478915,0.359556629,0.3591215834,0.3587915786,0.2737474679,0.3582598061,0.00245065484,2.532349256,0.2350620638,0.01537835337,10.9464415,0,0.1184210526,0.9868421053,0.0025,0.00125,0.005,0.007517430307
49,215.7124396,877.9609288,177.5116453,776.3766081,428.1896797,9.169286852,0.07543875129,1,0.05628701813,0.04555306222,0.06678672803,0.09923995276,0.4736675306,0.08234142789,0.3202227332,0.3599835396,0.3594520665,0.3589383491,0.3021195358,0.3602667767,0.002452647969,2.505378214,0.2424106619,0.01622104283,11.03805614,0,0.1710526316,1,0.0025,0.00125,0.005,0.007518381768
50,218.7411908,941.8802788,178.3066415,811.2644891,441.6836745,9.445983301,0.08271724396,1,0.08820652993,0.03738448031,0.1130206184,0.07462949727,0.4321462863,0.07122272552,0.246028091,0.3589108922,0.3594946421,0.3590680371,0.2813331305,0.3584838955,0.002424804754,2.754427956,0.2481839052,0.01329960836,8.157442424,0.01538461538,0.1341463415,0.975308642,0.0025,0.00125,0.005,0.007519177651
51,216.3420058,983.0506555,179.7970404,872.968146,456.4097429,9.80752589,0.07411733063,1,0.1171770898,0.03436950416,0.1387934719,0.07350940768,0.5451284692,0.0929891927,0.3392642321,0.3583167451,0.3589086843,0.3587860688,0.3528992458,0.358108385,0.002351830697,2.741609392,0.2386223093,0.01046656029,8.035611766,0,0.1411764706,1,0.0025,0.00125,0.005,0.007519862391
52,220.0857284,978.3702437,181.3001865,866.483894,459.4802689,9.852884001,0.05850651403,1,0.05198424655,0.08174400927,0.06127369961,0.07565716269,0.6034198605,0.09469605675,0.2693290136,0.3586622108,0.3588035607,0.3588932276,0.349894599,0.3597820997,0.002057528255,2.685060563,0.2374621175,0.01064575605,9.224376159,0,0.1325301205,1,0.0025,0.00125,0.005,0.007520447571
53,225.5477215,978.7122843,181.8693237,870.7855086,481.5037416,9.622301707,0.05036079291,1,0.05568806208,0.06271297582,0.06924552086,0.06830697491,0.4815140598,0.08873814445,0.2082389252,0.3589014907,0.3591910109,0.3589476535,0.3084606385,0.3615391063,0.002033279482,2.550944509,0.2447410173,0.007136854002,5.590965703,0,0.1411764706,0.9864864865,0.0025,0.00125,0.005,0.007520943498
54,218.6389224,996.6481362,180.9993984,891.0374004,506.8043178,9.512281346,0.03475443089,1,0.06338082603,0.05219869567,0.07942581449,0.06943833327,0.5850901758,0.07632768103,0.2041912914,0.3579647951,0.3585633421,0.3587225413,0.3408511727,0.359500004,0.00200982061,2.678968543,0.2365809055,0.02361941594,17.50356483,0,0.1294117647,0.987804878,0.0025,0.00125,0.005,0.007521359445
55,221.5682891,956.1239967,182.4830302,851.7246791,524.3864293,9.812206219,0.03753949388,1,0.05059942854,0.03727140786,0.05962548017,0.06610945908,0.4490629114,0.07627781872,0.1780077417,0.3582631208,0.3589877953,0.3589260316,0.2779177497,0.3587824951,0.002978351385,2.642430767,0.2425043109,0.009949938795,5.768973058,0,0.1518987342,1,0.0025,0.00125,0.005,0.007522769048
56,227.575666,981.8229068,189.2148026,872.1620502,541.9062036,10.09492969,0.03558114265,1,0.1212594591,0.07813487901,0.1536997953,0.06466916882,0.7004388741,0.09174780543,0.2098655923,0.3589492636,0.3594902237,0.3594260321,0.3960195813,0.3585667873,0.002894168823,2.561668375,0.2469532141,0.005864397182,4.131900798,0.01538461538,0.2278481013,0.9864864865,0.0025,0.00125,0.005,0.007524442365
57,229.2569412,998.5202898,184.7245751,889.4695826,563.789638,10.27830431,0.03258158027,1,0.1065543572,0.05973927916,0.1261849144,0.06241661465,0.5192247922,0.1112079612,0.2244184175,0.3584005908,0.3591225095,0.3592512283,0.3445993357,0.3592444425,0.003446483402,2.668574731,0.2396504983,0.02056164906,15.44233571,0,0.1285714286,0.975,0.0025,0.00125,0.005,0.007525902701
58,226.7873646,988.9554857,186.8917731,879.405782,596.8298293,10.13620088,0.02863763309,1,0.05946881378,0.04708905615,0.07460171583,0.06148979051,0.457469588,0.09088279337,0.3014799917,0.3587356117,0.3587787696,0.3586494158,0.2885936486,0.3618733402,0.003412172589,2.637556895,0.2383322132,0.02096872249,14.49738703,0.0125,0.125,0.975308642,0.0025,0.00125,0.005,0.007527171849
59,232.6212909,996.1847947,186.0654243,886.2555487,627.0664543,9.398440973,0.03431836302,1,0.06783988041,0.04712033947,0.08341353019,0.07193534168,0.5607813348,0.0832403197,0.2630446364,0.3579450941,0.3597408372,0.359208228,0.3208531574,0.360462429,0.003374890548,2.387222461,0.2421979036,0.03146843154,20.34089115,0,0.1518987342,0.9864864865,0.0025,0.00125,0.005,0.007528269416
60,231.6592309,1004.791489,192.0219605,894.022036,639.5977983,10.26568548,0.03677761686,1,0.0389479553,0.03704552401,0.04247827928,0.064071664,0.4687065847,0.0874204399,0.2986477523,0.3586092776,0.3601994435,0.3599194002,0.3077523337,0.3600474584,0.003337972961,2.36220949,0.2475331057,0.01316502298,9.717614274,0,0.1518987342,0.9846153846,0.0025,0.00125,0.005,0.007530882197
61,230.4693771,969.4603642,193.073833,857.0470331,642.3435356,9.011455595,0.04872278828,1,0.06244490557,0.05224374936,0.07830104644,0.05140543462,0.4032262985,0.09564645299,0.2363664807,0.3577722976,0.3603193153,0.3599680198,0.2681368436,0.3667849027,0.003301432171,2.216764481,0.258008352,0.01246945972,8.697821237,0,0.1538461538,0.9857142857,0.0025,0.00125,0.005,0.007534433282
