t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.165601222247906,0,0,0,0.371947598296129,0.0467054359418372,0.418636010897566,0,0.0100783226267907,0,0.212260852741332,0.0353555200225662,6.83098183267817e-06,0,0.128551768530436,0.0064051546298113,0.000246997494023875,0,0,0,2.0148059434592e-16,0.0459058698974833,0.00339477359593691,0.0740209235383238,0,0.000378957624594406,6.9350186872714e-06,0.00469306725911476,0.000363467226520161,2.70963661394e-16,0.000579319318973488,0.000549401675312159,0.00105417926407718,0.00105417926407719,0.000546519285592022,0.00031986264835124,0.000717407831646713,2.99262342852801e-05,0.000210946175211306,0.00247942498918911,0.000184882208093327,0.00387107111109881
3,0.404744234838522,0.0276749181585063,0.420895525154307,0.000411318665453674,0.482768340282162,0.0883463300314551,0.562046992022086,0.00742070237346314,0.267792701029221,4.13921475754884e-05,0.151006685558578,0.187345859551829,0.0014477905070003,1.31163669270479e-05,0.669383125524547,0.034359792814206,0.000380901670349067,3.26807455924234e-16,0.000225032415485919,0.0820440368132731,1.13744655299334e-05,0.0569203905521207,0.010029586524345,1.45129548520134,1.11824920630171e-05,0.0123570370234198,0.0013557432846583,0.00733043307476546,0.00156603099088291,8.74422676990351e-06,0.0024517748965954,0.00303522980713326,0.000378834234582556,0.000378834234582561,0.00104282685678445,0.000228672251423599,0.00186661762815384,0.00227175899288258,0.000513001865477292,0.00329219510693858,0.00180761782960143,0.00925520461005081
4,0.415364110439568,0.0647736068351842,0.876579676155574,0.136371420835126,1.44338332871858,0.129645885174109,1.51605588706713,0.710777521167467,0.224758071413002,6.46525704111803e-05,0.392481722560541,0.343215248048852,0.00271949708556556,1.63507692530689e-05,0.913903919075955,0.0430892604009246,0.000723893302208839,2.9106344904927e-07,0.000697787477920278,0.0490937828103765,0.00372528312280602,0.0954319905780278,0.0104189494232166,3.75993019941245,0.00107489134144635,0.0143482535446752,0.00200790453987419,0.0100230904670393,0.0024033497307535,1.6686717900632e-05,0.00373993802217038,0,0.00227986910561649,0.00227986910561649,0.00243844066912387,0.000612600023682704,0.00164682029772332,0.00490857082169074,0.00100395541342279,0.00872717758229912,0.00129097758350601,0.0088672569769465
5,0.812960598856614,0.120837992895979,0.587049840406404,0.139904375006279,1.71615423455337,0.222887024967028,1.90179029055183,1.12292299058604,0.759207558087623,0.000258619053254752,0.7411358651574,0.343573371515254,0.00173569028691505,0.00010657596408619,0.88168255949859,0.0355072333283268,0.00145806659714528,2.32997205077235e-06,0.000785207500799991,0.0394942997411097,8.57087226238823e-05,0.135659013636327,0.0114203472029301,9.58179562577887,0.00132882707381555,0.0532400958589688,0.00298594022401119,0.0137798464757185,0.00264634374469474,6.29165301506608e-05,0.00433063068647463,0,0.00368352871846203,0.00368352871846203,0.00358753800717454,0.00115101275488758,0.00317600331038795,0.00293772524397406,0.00142860667462862,0.0107202802466912,0.00453536315990592,0.0154846521775732
6,1.16898445163271,0.214449243436537,0.846611250340117,0.141643323782535,1.80128464461457,0.168555356749659,1.89053365386313,1.5509263734435,0.64878199906259,0.000414969669996582,0.862952837661418,0.370987573861701,0.00245366711953145,9.80312996157539e-05,1.03226530360131,0.0318537481572595,0.00251186294213247,8.98154614379795e-06,0.00147942499893761,0.021692476561521,8.2778597950653e-05,0.487392302377848,0.0127126396048197,0.512957286914511,0.00158262569775644,0.0684499881938899,0.00167654706488205,0.0263504913526846,0.00243415180763258,9.61274452969231e-05,0.00382668634500897,0,0.00405802886516715,0.00405802886516715,0.00311680956526184,0.00131269624101609,0.00480133802156676,0.00449477082954406,0.00158043506321527,0.0109237168978309,0.00391190907912673,0.0197389522576176
7,1.1596364108628,0.321372608838817,1.17886501509608,0.143478659748301,1.33376621004887,0.18985426152747,1.47452211247269,1.88131373107513,0.687735450690662,0.000724696477992959,0.658115507848666,0.530087954045337,0.00372647959500583,0.000159907779531949,1.58710086597581,0.0549595891035857,0.00375796705592753,3.9926946329526e-05,0.00202063086746171,0.0260480128053879,0.000147354237442131,0.26960032943115,0.00982619823081287,92.8387892349184,0.00195392322570443,0.0731457144492648,0.00234535216066273,0.0219181136143221,0.00272498054634027,0.000101338909513739,0.00424626864706857,0,0.00337350699545669,0.00337350699545669,0.00357339434918115,0.000985339394559193,0.0043466885586041,0.00625784471764608,0.00184219636971918,0.00939578235215953,0.00444981007051483,0.0205835714577956
8,2.45243143241255,0.46162358379663,1.39420038214959,0.316059293694348,1.34375725328227,0.267131065079584,1.54748150313914,8.23735656260961,0.424973590924088,0.00057723980067661,0.887812863161937,1.43355198111562,0.00322282063575672,0.000100964048384318,3.67256458145007,0.0845077351282129,0.0064430998050858,4.75739818811359e-05,0.00198804595561947,0.0268106939118954,0.0085420353155886,0.0427795966032446,0.0111168215856547,0.116430162525674,0.0118157910351426,0.0461412199472422,0.00290864011588595,0.0252706856306327,0.00958183843892513,0.000146268524807234,0.0119821751546302,0,0.00376209102935551,0.00376209102935551,0.0109591865318341,0.00116072199858752,0.00815264810859231,0.0065958311410432,0.00198589279026576,0.00908470050025081,0.00271461811016675,0.0313190708037595
9,2.25365098971836,0.965258964824915,1.53343149079339,0.322033998401769,2.26432604452587,0.294011947112711,2.48877907369374,4.35819527196943,0.804758368485693,0.00199541608382903,1.02900994137852,1.1243795936696,0.00377656560251635,0.00081929571597841,2.58345244137169,0.110320035009996,0.00815711903534505,8.6648957965045e-05,0.00462865040582969,0.0275271592355962,0.000542134968036045,0.206567486867053,0.0125701780360968,17.8045375300948,0.0100127398669177,0.0570902596698266,0.00268580877966691,0.0270742767360849,0.00752456576256556,0.000550545178539601,0.0127158010375795,0,0.00493476806710619,0.00493476806710619,0.00858534703602942,0.0015459270732409,0.0066299544007878,0.00719211542608856,0.00215098001589039,0.0153141552721331,0.00586379677148348,0.0551064206442476
10,2.22821365575888,1.19621153121291,1.45282444684827,0.329194479747184,1.87994044244756,0.274562190775694,2.0491920415244,5.10028580584173,0.645771912106372,0.00391024506429045,0.857029307062128,1.3023748860992,0.00322796943940202,0.000926931671341751,3.18048293694157,0.167409225684938,0.00932412597657693,0.000277810722303242,0.00353236347197728,0.00491540235573968,0.000636912272909384,0.144658627480212,0.0121017915582456,11.8331250705863,0.00391139344003399,0.0496513533339485,0.00147299200000878,0.0255516925519584,0.00549296473272438,0.000392767814112826,0.00877659784796154,0.00338248604148705,0.00431897654480673,0.00431897654480673,0.0107502245221151,0.001202932878939,0.0053391224569755,0.00685830636338536,0.00234509737072834,0.0126441450429629,0.00493019799261556,0.0596526645875353
11,2.47282723732616,1.33991976685459,1.55304510986147,0.335286972971589,1.8977210300856,0.303510790318473,2.11390638790898,5.32969209837672,0.946216746891797,0.00596605182031145,1.28038151141966,1.41603437918047,0.00365393767789654,0.00327668096615833,3.51287460828532,0.184239011489531,0.0101865299719037,0.000537882783271565,0.0047201290031644,0.00851833665311238,0.000650434895750836,0.184497603063551,0.00985250458611698,4.24240036962208,0.00533485633008564,0.0627792131547065,0.00274486829088729,0.0446321236999948,0.0058796419564333,0.00204245722915655,0.00911504661154245,0.0106001420535609,0.00748882634209237,0.00748882634209237,0.00929049011285833,0.00180592274723207,0.00617879162270502,0.00727515050510017,0.00281959892211448,0.0129791294465475,0.00680024667194432,0.0751332194029495
