t,Real_GDP,DEBT_FS,DEBT_FS_ST,DEBT_FS_LT,DEP_FS,FS_PR,GDP_G,Financial_Sector_Demand_Met,DEBT_FS_G,DEBT_FS_ST_G,DEBT_FS_LT_G,DEP_FS_G,DEBT_RT_C,DEBT_RT_K,DEBT_RT_I,DEBT_RT_1,DEBT_RT_2,DEBT_RT_3,DEBT_RT_FI,DEBT_RT_CL,FS_HHI,FS_LEV,FS_STR,FS_DR,FS_DEF,PONZI,SPEC,HEDGE,IR,IR_DEP,IR_ST,IR_LT
52,157.7581333,731.7593174,87.20034493,557.9942004,332.3281141,0.7482971348,-0.02995864664,1,-0.0443118129,-0.04667653486,-0.0559024842,-0.04206595464,0.2219008041,0.0009115035527,0.07086373995,0,0.3452579346,0.3532031101,0.1546681546,0.1722762184,1.98066114e-06,1.779397565,0.1048807543,0,0,0,0,0.8674698795,0.0025,0.00125,0.005,0.007500021531
53,154.3291517,713.1900412,88.23042882,538.643185,344.7651309,3.873843746,-0.02484037373,1,-0.05988744616,-0.03538924947,-0.06586846717,-0.05064533432,0.2249990152,0.0006044798381,0.06082924756,0,0.3464160855,0.3535240556,0.1629851429,0.1718490694,1.954271507e-06,1.77673745,0.1102742629,0,0,0,0.01351351351,0.8588235294,0.0025,0.00125,0.005,0.007500023312
54,153.4144185,714.7347572,88.35556491,553.5044218,346.0100355,-8.474741508,-0.02709373182,1,-0.06482853552,-0.03036176683,-0.07533187429,-0.03269688303,0.2153045211,0.0002975595164,0.08586725921,0,0.3508542498,0.3544355788,0.1598534086,0.1711537949,1.928232771e-06,1.684876997,0.1059659191,0,0,0,0.01219512195,0.8705882353,0.0025,0.00125,0.005,0.007500024863
55,150.2460342,705.8417711,88.53751061,536.2844856,345.2126508,1.758551342,-0.02499466025,1,-0.0720159349,-0.03361697357,-0.08683780592,-0.05524468288,0.2121258202,0.000105747156,0.08169413342,0,0.3548538225,0.3548483712,0.1506575767,0.1711094323,2.490508637e-05,1.628056912,0.1091901447,0,0,0,0,0.8481012658,0.0025,0.00125,0.005,0.007500022308
56,153.050749,717.5495203,88.90396876,548.8891067,354.2876328,4.55949754,-0.02945237554,1,-0.05743018406,-0.02937347971,-0.06280432149,-0.04738685739,0.2097100359,0.004023419459,0.0629773434,0,0.3550754696,0.3551692504,0.1550677287,0.1708829341,2.457507015e-05,1.627741727,0.1063715113,0,0,0.01052631579,0,0.7594936709,0.0025,0.00125,0.005,0.0075000799
57,151.4284213,705.674586,87.40371402,579.3986965,363.5291762,-6.461514846,-0.03093200188,1,-0.02899517494,-0.04815701563,-0.04334141612,-0.02577234081,0.2159106613,0.00542258815,0.06646505236,0,0.3548461875,0.3549309887,0.1476067084,0.1710884445,2.599065201e-05,1.663595052,0.103846117,0,0,0,0.025,0.8714285714,0.0025,0.00125,0.005,0.00750013134
58,149.4957811,734.8199962,86.68325506,574.9534853,359.5928804,-5.871735607,-0.04481062131,1,-0.06433529485,-0.03690088711,-0.07724712441,-0.05335430305,0.2175329314,0.004726415003,0.0528684387,0,0.3551509842,0.3552947285,0.1492394377,0.1715713715,2.316262178e-05,1.601160623,0.1078532642,0,0,0,0.02469135802,0.8625,0.0025,0.00125,0.005,0.00750019626
59,150.6978769,739.0161537,86.54139629,576.4138008,368.789602,-12.10996529,-0.05096191187,1,-0.07004308036,-0.01910927771,-0.08697644217,-0.04274640228,0.2217913885,0.003316810344,0.06312290926,0,0.3548161851,0.3550612581,0.1543523283,0.1702342907,2.826158613e-05,1.588643098,0.1051886693,0,0,0,0.01351351351,0.8481012658,0.0025,0.00125,0.005,0.007500279714
60,150.5092198,708.1285692,86.34957928,542.5676313,384.5958315,-0.8375167518,-0.05049669858,1,-0.05771562598,-0.03116275331,-0.07546202596,-0.02027064529,0.2164235055,0.003814282179,0.0600664215,0,0.3551538816,0.3549772866,0.1512668445,0.170669366,3.528772048e-05,1.570973964,0.1067781917,0,0,0,0.01538461538,0.8481012658,0.0025,0.00125,0.005,0.007500307026
61,148.0718652,660.1837007,88.22440933,507.8540716,387.4100493,-0.3641266587,-0.04336179683,1,-0.07976640698,-0.04983591069,-0.09547210554,-0.03090256134,0.2075985268,0.003195887477,0.05917047317,0,0.354950314,0.3551198964,0.1406879244,0.1698468757,4.131660233e-05,1.509255267,0.1140917674,0,0,0,0.01428571429,0.8461538462,0.0025,0.00125,0.005,0.007500522599
62,151.1623645,704.8108613,88.15806303,537.1735982,381.5373394,3.450949766,-0.03658466224,1,-0.02768979838,-0.04623526302,-0.03119583744,-0.07012281896,0.2179711819,0.003333066383,0.05108085178,0,0.3546992402,0.3546248705,0.1449301932,0.1699307863,4.077287457e-05,1.524452008,0.1084596756,0,0,0.01030927835,0.01265822785,0.8227848101,0.0025,0.00125,0.005,0.007500714624
63,149.8180314,707.0275914,88.6818595,555.8655464,376.4435981,-3.629893141,-0.03738077954,1,-0.03225423181,-0.0258532165,-0.04028596185,-0.03928297685,0.2227191717,0.003522102823,0.04825539086,0,0.3536015492,0.3538405603,0.1420688746,0.1707451565,4.023624354e-05,1.54993726,0.1027172013,0,0,0,0.01333333333,0.8414634146,0.0025,0.00125,0.005,0.007500831123
64,148.8449464,716.8833841,89.03606539,564.1395054,376.8935329,-1.662531462,-0.03429053433,1,-0.05969991191,-0.05297060552,-0.07029610488,-0.03286646709,0.2207286093,0.002845383043,0.03972918501,0,0.3540540565,0.3540740811,0.1468029499,0.1718334551,3.970661772e-05,1.581839087,0.100443806,0,0,0,0.0253164557,0.8536585366,0.0025,0.00125,0.005,0.007500839852
65,149.2482356,727.9809402,89.30259703,544.322277,373.2720864,0.3168117781,-0.03812769267,1,-0.05869515971,-0.04345828669,-0.06963841633,-0.04090203083,0.2161437696,0.002171443908,0.044705281,0,0.3544949724,0.3545043249,0.1468662992,0.1710028735,3.918390674e-05,1.559556575,0.09491870179,0,0,0,0.0253164557,0.8072289157,0.0025,0.00125,0.005,0.007500834756
66,148.6426265,694.4289601,89.94245155,514.1619046,392.9455574,-0.763452195,-0.04605020836,1,-0.05700063466,-0.064341925,-0.07225871317,-0.01929033086,0.2207420347,0.001655799714,0.04043004148,0,0.3553406737,0.3552855532,0.1391104105,0.1695759896,4.768418356e-05,1.491115676,0.1000493887,0,0,0,0.01298701299,0.8720930233,0.0025,0.00125,0.005,0.007500829787
67,147.6503334,659.6660573,92.52626911,494.4803077,379.4216421,-3.367473865,-0.04739343898,1,-0.06886303951,-0.04515771787,-0.08368610795,-0.04198021227,0.215742227,0.001152961254,0.03468755401,0,0.3546803827,0.3549551832,0.1330635506,0.1713655853,4.70567625e-05,1.376287912,0.1055840948,0,0,0,0.0125,0.7792207792,0.0025,0.00125,0.005,0.007500965821
68,148.5890384,678.8827988,92.4046902,498.2674256,372.4250427,2.793980313,-0.03370128511,1,-0.0448493804,-0.02686795304,-0.05004978637,-0.07445932296,0.2215500175,0.002204618741,0.03360860979,0,0.3546161354,0.3546863908,0.1307386545,0.1695547576,4.187059399e-05,1.387617829,0.1031149365,0,0,0.01052631579,0.025,0.85,0.0025,0.00125,0.005,0.00750103962
69,147.3870753,733.8105128,95.24666534,586.8861775,375.6290563,-2.243295642,-0.03211373344,1,-0.02500752368,-0.03043317346,-0.02956540157,-0.05390339219,0.2380177462,0.001859198367,0.06287444465,0,0.3544248125,0.354436309,0.1512674499,0.1697590573,4.13444767e-05,1.354623711,0.103480276,0,0,0,0.03076923077,0.8076923077,0.0025,0.00125,0.005,0.007501018871
70,148.0297244,738.3149359,93.85339154,587.04958,377.143615,0.2840304375,-0.02071734176,1,-0.06388923618,-0.03811580754,-0.07479195822,-0.04163961485,0.2292892937,0.001529487134,0.05343427307,0,0.3540541123,0.3542923688,0.1536954234,0.1706583532,5.053820739e-05,1.341126633,0.1033546253,0,0,0,0.0125,0.8426966292,0.0025,0.00125,0.005,0.007500996708
