t,Real_GDP,DEBT_FS,DEBT_FS_ST,DEBT_FS_LT,DEP_FS,FS_PR,GDP_G,Financial_Sector_Demand_Met,DEBT_FS_G,DEBT_FS_ST_G,DEBT_FS_LT_G,DEP_FS_G,DEBT_RT_C,DEBT_RT_K,DEBT_RT_I,DEBT_RT_1,DEBT_RT_2,DEBT_RT_3,DEBT_RT_FI,DEBT_RT_CL,FS_HHI,FS_LEV,FS_STR,FS_DR,FS_DEF,PONZI,SPEC,HEDGE,IR,IR_DEP,IR_ST,IR_LT
52,170.483062,928.422168,86.19488111,763.6552528,291.4189079,2.772476619,-0.02529486919,1,-0.03291088426,-0.02883981288,-0.04504319052,-0.06063004481,0.2463130022,0.06872747561,0.1538798314,0,0.3531508482,0.3529423263,0.2000333145,0.1718480937,-6.938893904e-17,2.139381807,0.07843112393,0,0,0,0.08219178082,0.6746987952,0.0025,0.00125,0.005,0.0075
53,165.4530948,913.9393297,88.68960893,743.689496,295.1667016,1.479156567,-0.02860333919,1,-0.03894870808,-0.0472887558,-0.05302406091,-0.06150411365,0.2431911921,0.05907869075,0.1478920015,0,0.3536111369,0.353122823,0.1967178965,0.171687544,6.938893904e-17,2.043179884,0.08068151798,0,0,0,0.08219178082,0.6790123457,0.0025,0.00125,0.005,0.0075
54,166.8843227,893.5376164,90.30578742,720.8639676,302.0963095,-4.418246109,-0.0311126949,1,-0.06073136363,-0.06586743064,-0.06915160785,-0.05251145526,0.2368362275,0.05186878052,0.1318138466,0,0.3536241358,0.3538373882,0.1876380317,0.1718694778,-6.938893904e-17,2.015882454,0.08360079571,0,0,0,0.08108108108,0.7088607595,0.0025,0.00125,0.005,0.0075
55,164.6674267,884.4735331,90.00639435,713.3950756,322.1380301,-3.248912646,-0.02930881175,1,-0.07503523047,-0.06655721022,-0.08065252726,-0.03646584478,0.2344757669,0.04225728737,0.1283147396,0,0.3543687821,0.3545022448,0.1837574464,0.1718930399,6.938893904e-17,2.097223753,0.07768732783,0,0,0,0.04109589041,0.7362637363,0.0025,0.00125,0.005,0.0075
56,166.327043,940.1889289,88.92442582,770.7524147,314.4701952,1.369508772,-0.03055152695,1,-0.01240951264,-0.04854674503,-0.01352350456,-0.05937894354,0.2427858965,0.06530371882,0.1418913523,0,0.3548123403,0.3547863744,0.1949763757,0.1721262723,-6.938893904e-17,2.075415629,0.07831970321,0,0,0.01098901099,0.03947368421,0.7073170732,0.0025,0.00125,0.005,0.0075
57,163.1646314,990.0373637,89.55361797,821.3436765,321.5086152,-3.170377075,-0.03545775865,1,-0.0136619279,-0.05037446361,-0.01722838182,-0.03797421997,0.2556326797,0.09189290643,0.1634917555,0,0.3543090969,0.354593346,0.2082668908,0.1722510678,5.755406032e-06,2.108266578,0.07627981542,0,0,0,0.09589041096,0.7407407407,0.0025,0.00125,0.005,0.0075
58,163.2986958,960.4729863,90.88881852,791.7633638,318.5700177,-4.070233188,-0.03924743352,1,-0.04254903403,-0.04018574691,-0.04606751255,-0.03712815289,0.2521536583,0.08428947814,0.1526504109,0,0.3544992563,0.3548757545,0.1979008042,0.1719362368,1.537184475e-05,2.011265269,0.07473120526,0,0,0,0.1052631579,0.7105263158,0.0025,0.00125,0.005,0.007500018812
59,164.9915006,940.6556912,91.37145957,770.8500588,327.8332429,-3.026415484,-0.02298136884,1,-0.048293249,-0.03999072402,-0.05558700191,-0.04719473328,0.2445816618,0.08453729929,0.1473030156,0,0.3547420951,0.3546958118,0.1936669811,0.1714029817,4.786693937e-05,1.941868668,0.0747798244,0,0,0,0.1219512195,0.6987951807,0.0025,0.00125,0.005,0.007500098784
60,164.5366197,932.6667288,91.79922108,762.9465622,328.4979053,-7.551541915,-0.02230695814,1,-0.05648863607,-0.03737548371,-0.06097333278,-0.07946487335,0.236512448,0.0780501974,0.1370112474,0,0.3551611827,0.3548963868,0.1901767742,0.1717172358,4.72262306e-05,1.859717152,0.07379514219,0,0,0,0.0641025641,0.625,0.0025,0.00125,0.005,0.007500306305
61,164.2852136,921.9827946,91.99794871,751.8697105,327.2843738,-3.780021827,-0.03543813569,1,-0.06870178443,-0.04098803245,-0.07939247662,-0.03349304005,0.2320112685,0.08495221128,0.1318620623,0,0.3548252326,0.3549209535,0.1860880779,0.1709476858,4.659410092e-05,1.767057703,0.07671655685,0,0,0,0.1012658228,0.7088607595,0.0025,0.00125,0.005,0.007500491143
62,166.0706471,973.0202331,92.57728546,799.1059275,318.3384493,-5.264603844,-0.03052789066,1,-0.02150736161,-0.03290533291,-0.02518429539,-0.0294976138,0.2392853871,0.09278484663,0.1453262314,0,0.3550285165,0.3549639739,0.2013053209,0.1710539574,4.597043529e-05,1.908099017,0.07704080115,0,0,0,0.0625,0.7051282051,0.0025,0.00125,0.005,0.007500648463
63,165.9991519,1035.461454,93.52906366,858.6078321,326.2897267,-3.105855573,-0.02404522962,1,-0.00333893532,-0.06309147857,-0.005916452391,-0.03692470498,0.2515438334,0.09492185279,0.1768278448,0,0.3538650581,0.354436201,0.2142535606,0.1714962675,4.535512019e-05,1.921123704,0.07540030826,0,0,0,0.1066666667,0.6419753086,0.0025,0.00125,0.005,0.007500784322
64,167.7272345,1018.034663,93.08897295,844.9221502,334.8502667,3.493832788,-0.0204573895,1,-0.04522047593,-0.07792844284,-0.05280597952,-0.04463475924,0.2427502011,0.08396640567,0.1638154462,0,0.3541715202,0.3537972444,0.2065385688,0.1725078261,4.474804368e-05,1.906210373,0.07512765618,0,0,0,0.1139240506,0.6551724138,0.0025,0.00125,0.005,0.007500903968
65,168.8593923,988.091304,93.77786632,812.5920733,340.7073162,-7.072095217,-0.02349138909,1,-0.04921433858,-0.04635379992,-0.04948313573,-0.03658044325,0.2384115664,0.07597046019,0.1473461771,0,0.3539503107,0.3541791445,0.1987017791,0.1721942507,4.414909529e-05,1.911345416,0.07457885085,0,0,0,0.09411764706,0.68,0.0025,0.00125,0.005,0.00750092446
66,170.7369328,959.8727954,93.77612356,783.0871476,338.5745125,0.1097657704,-0.02963891547,1,-0.06146020703,-0.04186588719,-0.07021094288,-0.05661512432,0.2307643788,0.08420788723,0.1319205078,0,0.3544321805,0.3545231907,0.1877520564,0.1724747773,4.355816609e-05,1.873160013,0.07805874441,0,0,0,0.07058823529,0.6477272727,0.0025,0.00125,0.005,0.007500919719
67,169.5249393,952.6723313,92.23785261,774.6677054,349.404016,-12.48056711,-0.0234660883,1,-0.08495425416,-0.03826291025,-0.09749488106,-0.0638549031,0.2365745953,0.06976917357,0.130035994,0,0.3550722006,0.3549915545,0.1845181855,0.1726755561,1.9286432e-05,1.811722068,0.08136071894,0,0,0,0.1046511628,0.619047619,0.0025,0.00125,0.005,0.007500914279
68,174.6726128,1025.660391,91.31612455,861.3045344,336.5819119,-14.16821526,-0.01750924591,1,-0.04164064697,-0.03970922478,-0.04846941332,-0.08004659774,0.2424848572,0.09169778288,0.1442001238,0,0.3547727923,0.3548151421,0.2047049933,0.1718052392,1.908012799e-05,1.82419743,0.07605482809,0,0,0,0.1052631579,0.6777777778,0.0025,0.00125,0.005,0.007500908224
69,169.5956966,1075.388822,91.32108838,952.8247199,338.9330701,-7.382158641,-0.02558089016,1,-0.008935514636,-0.06875300985,-0.003260493487,-0.04708741047,0.2530792253,0.09830147436,0.1831037868,0,0.3541881228,0.3543137783,0.2232511109,0.1692841779,4.183242602e-05,1.799379777,0.07565288785,0,0,0,0.1111111111,0.6086956522,0.0025,0.00125,0.005,0.0075008815
70,173.1725638,1044.883188,91.21392703,917.9630598,331.7043744,-14.74781034,-0.0293591304,1,-0.05206180949,-0.04810151943,-0.0553829945,-0.0603999068,0.2457047199,0.1121825497,0.1846696771,0,0.3534491911,0.3545237452,0.2134579527,0.1713555049,4.127251316e-05,1.77719421,0.07647864216,0,0,0,0.1481481481,0.6951219512,0.0025,0.00125,0.005,0.007500894572
71,171.5064242,1064.097609,91.15810435,922.6729231,324.4767001,-8.43476545,-0.02597749143,1,-0.06241049142,-0.06418769706,-0.06940363668,-0.04829117798,0.2421031211,0.09202225941,0.1770497861,0,0.3525409013,0.3547973945,0.2118159267,0.1714849409,4.072009638e-05,1.794324368,0.07993147828,0,0,0,0.1034482759,0.6153846154,0.0025,0.00125,0.005,0.007500887105
