,-4,-3,-2,-1,0,1,2,3,4
 (p-val.),0.635194736449624,0.997456213206092,0.0144497872867609,8.86210966176053e-08,6.18416564596204e-08,0.000340459292436598,0.179891078170385,0.776248974778721,0.928501034375646
Financial Sector Default Rate,0.0637938069256498,0.00156226281482193,-0.0818671902581786,-0.143057724226739,-0.146307622974792,-0.0878903396427129,-0.00233459970071757,0.0656722569432667,0.0920920258502058
 (s.e.),0.0115689685541465,0.0117751075912213,0.0127661716257629,0.0142048720472897,0.0153787621981229,0.0158652611075829,0.0156810220566188,0.0148032549233315,0.0133701555643522
 (p-val.),0.784503962148627,0.998069539225762,0.088257244807106,1.85905888761156e-05,4.54133397411286e-05,0.0629425106396629,0.606632709447899,0.132814418201144,0.0553868817891419
Share of Ponzi Firms,-0.063373941865105,-0.0384971218233567,-0.0292021416159588,-0.0383248838975713,-0.0441177553952981,-0.022562312213499,0.0253358918985239,0.0739210733599613,0.0952545516435289
 (s.e.),0.0139637036465802,0.0138208550959628,0.012622959211964,0.0108740589947626,0.0103909228461602,0.0106945189415138,0.0109772459982774,0.0119887351546892,0.0128493518522277
 (p-val.),0.52976721272038,0.889017745909163,0.965268813964227,0.996140021104409,0.993881896959664,0.99982629411373,0.999017278713681,0.303502619384171,0.0153244640647234
Share of Speculative Firms,-0.157690271248941,-0.157941668104961,-0.160657994465875,-0.158027919486791,-0.133290248367004,-0.071127094857161,0.027727926838837,0.142330337404384,0.23971273119516
 (s.e.),0.0161340507502913,0.0166750270681866,0.0163844571734477,0.0155488018479859,0.0146190314262233,0.0140148445373474,0.0137166614260656,0.0133998185253805,0.0129676182083484
 (p-val.),1.18613490853665e-06,6.0058121165288e-07,1.21260963003539e-07,9.31544789793318e-08,4.77998768899531e-06,0.072699953626873,0.839004316200704,3.84357655937934e-07,3.9336647020122e-16
Share of Hedge Firms,0.163419846188996,0.16151758786273,0.163374520692871,0.16156883989736,0.137473119076432,0.0735537610177573,-0.02950047437984,-0.148554330144368,-0.248109917706212
 (s.e.),0.0160122374374575,0.0166548463507914,0.0164821418830509,0.015737772627287,0.0148709251787166,0.0142145827363589,0.0137447795657477,0.0132613636222996,0.0127758600504732
 (p-val.),4.36363798516306e-07,4.00563762602734e-07,9.95514330026827e-08,5.29969685268684e-08,1.95726042277316e-06,0.0542282557301179,0.804783367533799,2.08740131026898e-07,3.10210058413516e-17
